,et,p,t
201,0.0028511174,0.0035275174,16.00472
202,0.0028274828,0.003516324,15.893045
203,0.0026069318,0.0033935828,14.57113
204,0.002472713,0.005297555,13.724878
205,0.002350554,0.0061720144,12.921778
206,0.002683345,0.0021315517,15.202851
207,0.0028481672,0.0002991148,16.261776
208,0.0029773482,0.0001895015,17.076609
209,0.00310227,0.0,17.815233
210,0.0030624196,0.0,17.559784
211,0.004336467,0.00028349194,23.81084
212,0.0034519255,0.0029105453,20.109459
213,0.0032856131,0.004904146,19.305117
214,0.0033713477,0.0026984646,19.8296
215,0.003446564,0.0,20.258322
216,0.0038719862,0.0,22.379911
217,0.003772609,0.011755234,22.001705
218,0.0033298829,0.0011058822,19.856508
219,0.0031058239,0.0034601397,18.704308
220,0.0027975047,0.0033087507,16.963186
221,0.0026686885,0.0038109787,16.215342
222,0.0026793336,0.0035478591,16.349588
223,0.0027811152,0.0,17.04323
224,0.0030678974,0.0,18.826155
225,0.0032143125,0.0,19.688377
226,0.0033527298,0.0,20.458847
227,0.0023876138,0.0,14.630181
228,0.002219372,0.0,13.530519
229,0.0024777642,0.0,15.472466
230,0.0026256638,0.0016222972,16.51637
231,0.0021412408,0.01726206,13.109582
232,0.0022370403,0.002442057,13.941083
233,0.0023949298,0.00349472,15.149288
234,0.0021555743,0.0,13.452167
235,0.0023010215,0.0,14.630264
236,0.0023743229,0.0,15.238388
237,0.0024668546,0.00040413954,15.950399
238,0.002418465,0.0,15.693186
239,0.0024983557,0.0,16.318844
240,0.002432748,0.0,15.930728
241,0.0022567231,0.0,14.712521
242,0.002369523,0.0,15.579819
243,0.0020884732,0.0,14.247503
244,0.0021451225,0.0,14.777502
245,0.0020291496,0.0,13.910495
246,0.0019967363,0.0,13.716961
247,0.0020841176,0.0,14.523801
248,0.0022313325,0.0,15.772386
249,0.0027465133,0.0,19.453478
250,0.00251392,0.0,17.988659
251,0.0021303324,0.00025492875,15.212275
252,0.0024738098,0.0,17.871462
253,0.0023891788,0.0,17.359735
254,0.0020634816,0.0040264246,14.917139
255,0.0018164433,0.0,12.825439
256,0.0017731693,0.0,12.498513
257,0.0020063976,0.011997882,14.6695
258,0.002011272,0.0,14.809021
259,0.0018848046,0.0,13.75579
260,0.0021475574,0.01263401,16.111212
261,0.0022436036,0.009542541,16.95337
262,0.002457202,0.006574054,18.623402
263,0.0021052377,0.009578364,16.016966
264,0.0019157351,0.015146297,14.491791
265,0.0016763255,0.0,12.308976
266,0.0017439555,0.0,13.046558
267,0.0018791907,0.0046907132,14.429535
268,0.0018484063,0.019682057,14.229484
269,0.0015628823,0.0,11.448838
270,0.0015765674,0.0,11.701471
271,0.0014921202,0.0,10.849725
272,0.0015124164,0.0,11.115395
273,0.0013629519,0.00051322207,13.838739
274,0.0011692096,0.0042259004,11.313141
275,0.0010736311,0.0045234333,9.974859
276,0.0012112189,0.0016389273,12.098804
277,0.0013544364,0.009934778,14.099301
278,0.0014053918,0.016155772,14.812006
279,0.0011316957,0.0,11.222428
280,0.0012088332,0.0,12.420765
281,0.0012523972,0.008547655,13.125732
282,0.0010628271,0.023715453,10.431077
283,0.0009248804,0.0022873955,8.179179
284,0.0008148761,0.0033375425,6.160863
285,0.0008046072,0.0,6.0395722
286,0.0008575924,0.011559165,7.1874967
287,0.00080095645,0.014845596,6.015358
288,0.0008056748,0.0,6.2809386
289,0.0011638296,0.0040085064,12.584006
290,0.0010643442,0.0037408718,11.186154
291,0.00095483864,0.007110261,9.4493685
292,0.0008151488,0.013409651,6.8768663
293,0.0007218609,0.00081434863,4.934209
294,0.00076160114,0.0044005765,5.9192333
295,0.0007173089,0.0013766446,5.0074315
296,0.0007904474,0.0010905876,6.713048
297,0.00076239376,0.008208636,6.212915
298,0.0007010241,0.001571476,4.889606
299,0.0007504076,0.0006321976,6.112698
300,0.00085172296,0.009911155,8.341305
301,0.0009115445,0.009916722,9.58424
302,0.00093146047,0.008037613,10.042908
303,0.0010154316,0.002976823,11.609386
304,0.0007632446,0.0020881493,12.715859
305,0.00071487203,0.0004158755,11.670884
306,0.00062370626,0.0,9.439731
307,0.0006031841,0.0,8.986212
308,0.00051859574,0.0,6.4974866
309,0.0005026735,0.0,6.0524626
310,0.00038483815,0.0,1.6743214
311,0.00034167897,0.0,-0.15273811
312,0.00035419577,0.0,0.46782017
313,0.00036195965,0.0020643258,0.8813972
314,0.0004338719,0.0033401197,3.9631286
315,0.0005179481,0.001319467,7.088948
316,0.0004709769,0.001515432,5.541456
317,0.00042403265,0.0,3.8083878
318,0.00036901617,0.0,1.5752753
319,0.00035192262,0.0,0.8754046
320,0.000450815,0.005725644,5.1239123
321,0.00057808077,0.0052205836,9.414817
322,0.00054880255,0.0018144518,8.637348
323,0.000621019,0.002676853,10.775931
324,0.0006265596,0.0016832621,11.020211
325,0.0005741003,0.0,9.583477
326,0.00052804797,0.0057467357,8.244409
327,0.00039407378,0.0,3.3219519
328,0.0003622731,0.00035925955,1.9501615
329,0.000408692,0.0022409828,4.026827
330,0.00042491968,0.016106922,4.788799
331,0.0003924981,0.0051277387,3.503914
332,0.00038806067,0.0024452629,3.3597243
333,0.0004198854,0.020236207,4.798847
334,0.0002775788,0.00029639405,4.0795035
335,0.00025370222,0.00010260998,2.4100118
336,0.00027476382,0.0033682622,4.113869
337,0.0002789169,0.007064818,4.0377192
338,0.00025183475,0.0056287525,2.4182599
339,0.0002672994,0.0064104726,3.4211755
340,0.0002901808,0.016429449,4.6164436
341,0.0002576779,0.012024981,2.4294488
342,0.0002335926,0.0023745724,0.693165
343,0.00024623857,0.00286977,1.4447935
344,0.00025649238,0.004532882,1.8465824
345,0.00017437436,0.0,-3.8501952
346,0.00021247687,0.012391328,-0.5641371
347,0.0002827036,0.0056687803,4.2878165
348,0.00024300873,0.0070732846,1.0481371
349,0.00015111292,0.00033338965,-7.1865816
350,0.00020012238,0.0010236441,-2.489641
351,0.00016634793,0.0040894044,-4.4466863
352,0.0001256437,0.0,-7.9289365
353,0.00016460985,0.0034537972,-3.8898735
354,0.00025218766,0.0063199787,2.47305
355,0.0002494329,0.0004625528,2.3995943
356,0.00024010068,0.0051568258,1.5432626
357,0.00022707004,0.0034760558,0.5592733
358,0.0001930761,0.00010040458,-1.459581
359,0.00015358972,0.0,-5.0002055
360,0.00018425843,0.0021885047,-2.4573367
361,0.00025009955,0.0047049816,2.4879787
362,0.0002915762,0.0018387449,5.1070943
363,0.0003386243,0.019468086,7.4487796
364,0.00033857883,0.004219997,7.461758
365,0.00026755198,0.0026985612,6.5368137
366,0.0002830642,0.002945692,7.3776035
367,0.0002921973,0.00044946873,8.00787
368,0.00032644768,0.0069333003,9.796894
369,0.00028982948,0.011973382,7.8413267
370,0.00014153348,0.000108728134,-3.9322798
371,0.00013087236,0.002312379,-5.228645
372,0.000142488,0.01278598,-3.8407881
373,0.00012164399,0.0024436282,-6.3615813
374,0.00013236633,0.010615263,-5.107334
375,0.00014099291,0.0039900094,-4.1587205
376,0.00010049323,0.0,-9.702044
377,8.790255e-05,0.0,-12.087979
378,8.872686e-05,0.0,-12.066217
379,0.00016059488,0.0,-2.896577
380,0.00018281992,0.0,-1.0362198
381,0.00017043742,0.0,-1.8810879
382,0.00022549779,0.0,2.60524
383,0.00020868592,0.0,1.1459006
384,0.0002357828,0.00055483665,3.2696745
385,0.00023840755,0.0002032813,3.51657
386,0.00021896129,0.002509231,2.1504173
387,0.00022830245,0.0012573447,2.6011758
388,0.00020791907,0.0,0.93456644
389,0.0002386018,0.0038837458,3.0051425
390,0.00026545272,0.010142469,4.867569
391,0.00022262191,0.00048272553,1.8847369
392,0.00024749668,0.0017934368,3.3906791
393,0.00030939913,0.007623361,7.1826687
394,0.00030854286,0.0023674353,7.094728
395,0.00026618387,0.00047119416,4.5353518
396,0.00047131273,0.0,-1.272771
397,0.00048653537,0.0,-0.8820795
398,0.000505994,0.0,-0.33569267
399,0.0006507591,0.0,3.7061858
400,0.0007268803,0.00027533062,5.471505
401,0.00079804944,0.0011845601,6.961218
402,0.000815239,0.0023380222,7.26001
403,0.00066200475,6.030835e-05,3.6875672
404,0.00066863664,0.0,3.701364
405,0.0007610358,0.0,5.8327413
406,0.0008466603,0.0,7.530615
407,0.00087042956,0.0,7.890492
408,0.0008733705,0.0034767585,7.873485
409,0.00074618985,0.0019534684,5.160026
410,0.00065819325,0.005130278,2.9663117
411,0.0006230558,0.0,1.9891448
412,0.000610208,0.0,1.5311092
413,0.0006892356,0.0,3.4834769
414,0.00054547633,0.0,-0.38919556
415,0.0005194167,0.0,-1.2045254
416,0.0005342722,0.0,-0.883708
417,0.0005290985,0.0,-1.1050298
418,0.0005062829,0.0,-1.8214576
419,0.000527905,0.0,-1.2983614
420,0.0004724038,0.0,-2.996279
421,0.0005613453,0.0,-0.5832985
422,0.000689581,0.0,2.650136
423,0.0009777009,0.0040721837,8.386098
424,0.0014265403,0.014828804,7.476436
425,0.0013269047,0.0019729817,6.181276
426,0.0014791741,0.013302142,7.8951235
427,0.0012134253,0.0006190592,4.533024
428,0.0010417602,0.0,1.9303211
429,0.0009631357,0.0,0.6079085
430,0.0009298431,0.0,0.028019005
431,0.0011112532,0.0,2.7295625
432,0.0013022834,0.0001179201,5.271502
433,0.00136485,0.015190401,5.95645
434,0.0012555693,0.000736689,4.495676
435,0.0012368682,0.0063437466,4.1634393
436,0.0010995229,0.003818631,2.1527193
437,0.0013424588,0.0,5.3473687
438,0.001664991,0.0033825932,8.836669
439,0.0013662683,0.0064953165,5.4766135
440,0.0013806139,0.004322268,5.5699806
441,0.0011986662,0.0008576106,3.1654007
442,0.0013262777,0.0078453105,4.743981
443,0.0013081076,0.00444511,4.4280767
444,0.0013292793,0.0,4.6157346
445,0.0014204568,0.0,5.6272373
446,0.0013269335,0.0,4.4313836
447,0.00135961,0.0,4.748897
448,0.0014531052,0.0,5.7633705
449,0.0015776417,0.0,7.037041
450,0.0019291661,0.0,10.294088
451,0.0016989299,0.0,8.083157
452,0.0015028723,0.0016095318,5.981871
453,0.0014304582,0.0017231164,5.103056
454,0.0016239431,0.00016149803,7.1155324
455,0.0023467282,0.0,9.587619
456,0.0022224328,0.0015286718,8.609519
457,0.0021165363,0.0,7.7265396
458,0.0025042605,0.0,10.435006
459,0.002994121,0.0,13.354936
460,0.0028162384,0.00597619,12.244266
461,0.0026259923,0.012672783,10.997009
462,0.001827091,0.0074465186,4.9045157
463,0.0016958438,0.00032672528,3.6638596
464,0.0019285997,0.0034606734,5.677415
465,0.0017201734,0.0021805456,3.7448366
466,0.0016879339,0.0019595728,3.3784842
467,0.001713982,0.0,3.5585241
468,0.0018829573,0.0,5.015583
469,0.0021301666,0.0,6.9595866
470,0.0024178026,0.0,8.969785
471,0.0022146485,0.0,7.4376497
472,0.002172512,0.0,7.064
473,0.0023437121,0.0,8.246271
474,0.0024019904,0.0,8.57909
475,0.0023914108,0.0,8.406891
476,0.0024933545,0.0,9.068881
477,0.0025440173,0.0,9.319522
478,0.0022586854,0.00016494248,7.3185334
479,0.0023965961,0.0,8.224307
480,0.002382275,0.0,8.060156
481,0.002419067,0.0,8.253249
482,0.0024388381,0.0003193053,8.318528
483,0.0021953774,0.004266937,6.534593
484,0.0023530186,0.004224409,7.6135693
485,0.0019934608,0.0026739212,6.4880767
486,0.00229845,0.0,8.773851
487,0.002442616,0.0028330144,9.687018
488,0.002280061,0.006485736,8.516639
489,0.002049629,0.006412764,6.714628
490,0.0021028465,0.0031452999,7.0819488
491,0.002150775,0.0030556463,7.393422
492,0.002382952,0.0019368549,8.999513
493,0.0023886533,0.0049851183,9.011564
494,0.0025183728,0.0007835509,9.834132
495,0.0026024582,0.0,10.32324
496,0.0030102008,0.0,12.695499
497,0.0032105276,0.0,13.733286
498,0.0034930883,0.0,15.112217
499,0.0040396415,0.0,17.562048
500,0.0038963596,0.005803749,16.888107
501,0.0036774317,0.007014683,15.8261595
502,0.0036322728,0.011592119,15.574109
503,0.00363196,0.0016179535,15.529981
504,0.003384702,0.0024320595,14.25879
505,0.0035290206,0.0,14.950036
506,0.0033075945,0.0051737013,13.806031
507,0.002941385,0.008176526,11.799964
508,0.003080588,0.0,12.536134
509,0.0036276071,0.0,15.256845
510,0.0045183687,0.0,19.003786
511,0.0036128329,0.010802477,15.093594
512,0.0030634545,0.0,12.269913
513,0.0036154725,0.0,15.049295
514,0.0040951404,0.0,17.14405
515,0.004649351,0.0014020988,19.32248
516,0.0039190035,0.0022759656,19.678251
517,0.0040556076,0.004402535,20.24981
518,0.004328832,0.0006536269,21.365526
519,0.004436623,0.0027820521,21.770008
520,0.004054802,0.005015247,20.154594
521,0.0037680452,0.008492571,18.84894
522,0.0038637174,0.002207935,19.25776
523,0.0039000884,0.0,19.398762
524,0.0035424964,0.0,17.670168
525,0.003923883,0.0029295578,19.452173
526,0.0031814957,0.011563021,15.8436575
527,0.0026099388,0.009521604,12.482591
528,0.0024576096,0.0030920918,11.465304
529,0.0024732389,0.0,11.548285
530,0.0027378383,0.0052001933,13.223766
531,0.0029103348,0.002008228,14.250568
532,0.0030192756,0.0006565736,14.8562765
533,0.0031227814,0.0025523065,15.444297
534,0.0028775567,0.0034454367,14.057084
535,0.0030476495,0.0,15.010001
536,0.0035101853,0.0054026735,17.416534
537,0.0036002672,0.014778648,17.862074
538,0.00327301,0.005440352,16.238924
539,0.003303691,0.00022980495,16.400654
540,0.0042011654,0.0021416629,20.556599
541,0.0034263849,0.00694799,17.039892
542,0.0030134956,0.004074091,14.855206
543,0.0030474158,0.01352117,15.053861
544,0.0028790617,0.0069010253,14.10136
545,0.002969049,0.0,14.628879
546,0.0034818621,0.0,16.922823
547,0.004891908,0.0014819374,22.888483
548,0.0037554705,0.0071748104,18.20766
549,0.0031179702,0.0,15.075843
550,0.003337951,0.0,16.253021
551,0.0035615556,0.0,17.38438
552,0.003532513,0.0,17.283648
553,0.0041438993,0.0,20.089533
554,0.004908956,0.00037767866,23.105225
555,0.0040205684,0.0,19.586494
556,0.0048841326,0.0,23.090254
557,0.0050093103,0.0,23.575233
558,0.005041431,0.0,23.72512
559,0.0046184123,0.0039905105,22.187292
560,0.0039909403,0.0018147473,19.636602
561,0.0035956518,0.0,17.830822
562,0.0033142394,0.0,16.46234
563,0.0036772988,0.0,18.309843
564,0.0038258634,0.0,19.051258
565,0.004170534,0.0,20.595665
566,0.0041181683,0.0,20.387169
567,0.0035165078,0.002072844,17.722685
568,0.0036417388,0.0048310133,18.37691
569,0.0032717036,0.0032310446,16.56769
570,0.0030363493,0.0022586724,15.336133
571,0.002993463,0.0,15.136817
572,0.0029367728,0.0,14.8646555
573,0.0033538544,0.0014542845,17.178875
574,0.0038538321,0.00027214314,19.65352
575,0.004089269,0.021261223,20.750944
576,0.00379878,0.0050972756,19.508501
577,0.003613452,0.0005168302,20.577448
578,0.0040291296,0.0021427432,22.564972
579,0.0036701532,0.008588736,20.934599
580,0.0033140145,0.017426036,19.225578
581,0.003051845,0.005096316,17.856102
582,0.0031430835,0.001894029,18.423462
583,0.003155586,0.0013004914,18.559156
584,0.0031219714,0.0,18.434776
585,0.0029538444,0.0019154352,17.53838
586,0.0030054464,0.0016586325,17.896898
587,0.0031561828,0.0,18.80669
588,0.0034535222,0.0,20.450193
589,0.0029075372,0.00015773147,17.502342
590,0.002866601,0.0011574851,17.339067
591,0.0031811916,0.0,19.20391
592,0.0030084138,0.0,18.299654
593,0.0026867876,0.005427489,16.420765
594,0.002860945,0.0044983886,17.572332
595,0.0024839377,0.00043934875,15.214325
596,0.002234402,0.0,13.48324
597,0.002250468,0.0,13.671304
598,0.0024426824,0.0,15.138208
599,0.0024867556,0.00028532065,15.513047
600,0.0024539074,0.0030270368,15.357727
601,0.002614216,0.0015241575,16.51952
602,0.0025965942,0.0054110675,16.468428
603,0.0023302948,0.0002881611,14.688119
604,0.0023223537,0.0,14.701763
605,0.002415237,0.0,15.449777
606,0.0025384398,0.0010398728,16.389854
607,0.002141915,0.002768329,13.562003
608,0.0021862187,0.0005809203,14.181724
609,0.0020133334,0.0006473306,12.854115
610,0.0021755295,0.0,14.25599
611,0.0026816484,0.0,17.932129
612,0.0031547442,0.0045895698,20.895758
613,0.0023709526,0.0011437461,15.969974
614,0.0023207539,0.0,15.6839485
615,0.0023386749,0.0,15.898086
616,0.0023011009,0.0,15.701029
617,0.0027112572,0.0,18.6387
618,0.0026663884,0.0,18.422771
619,0.0025907708,0.0,18.007647
620,0.00240129,0.0,16.768785
621,0.0024958914,0.0,17.528217
622,0.0028817148,0.0,20.147133
623,0.0027321002,0.0,19.288353
624,0.0028119935,0.0,19.888966
625,0.002643327,0.0009980177,18.887566
626,0.0027846359,0.0,19.895006
627,0.002525886,0.013303291,18.267317
628,0.0022146371,0.023670489,16.04852
629,0.0017660182,0.00042124576,12.2562065
630,0.0018025532,0.00044798554,12.700425
631,0.0022728657,0.0,16.781769
632,0.002637431,0.0024306858,19.4771
633,0.0017837076,0.005674911,12.778415
634,0.0020109944,0.0,14.924258
635,0.0019037891,0.0,14.079021
636,0.0021310756,0.007555665,16.1183
637,0.0015978046,0.008681596,11.268245
638,0.0010345501,0.0,11.376889
639,0.0011698295,0.0,13.551517
640,0.0011302085,0.0,13.060711
641,0.0010929714,0.0057211295,12.588587
642,0.00091057626,0.0024298923,9.592213
643,0.0009516632,0.02336395,10.36787
644,0.000942968,0.034100868,10.332023
645,0.0009221502,0.0101865595,10.054773
646,0.0008819355,0.0026423999,9.386344
647,0.00093518855,0.0063207196,10.484775
648,0.00092715246,0.010282285,10.423504
649,0.00093357766,0.013079446,10.651148
650,0.0009552048,0.009021444,11.127813
651,0.0008616006,0.007863024,9.472118
652,0.0007949562,0.0,8.211539
653,0.00086703716,0.004204452,9.767533
654,0.00095139147,0.0013143589,11.42898
655,0.0010145989,0.0024101695,12.610767
656,0.00089728594,0.0,10.583485
657,0.0008760072,0.0,10.276351
658,0.00094767683,0.0010081605,11.731579
659,0.00102333,0.0057610287,13.144517
660,0.0008915259,0.004938758,10.867845
661,0.0006995935,0.000101041165,6.8670483
662,0.0007856652,0.004400045,8.923507
663,0.000937599,0.0007889224,12.0111885
664,0.0008853459,0.0006522575,11.164576
665,0.0008281019,0.0,10.064256
666,0.0006803147,0.0,6.8557734
667,0.00064959313,0.0,6.1629243
668,0.0008022179,0.0,9.821475
669,0.00066203525,0.0,11.005333
670,0.0006095925,0.0,9.670256
671,0.00055048655,0.0,8.0320015
672,0.00060162717,0.0,9.6476145
673,0.00053258764,0.0,7.6759005
674,0.0005100791,0.0,7.0248356
675,0.00056480715,0.00795481,8.830789
676,0.00063824386,0.0013107422,11.014402
677,0.00059743953,0.001035503,9.958921
678,0.0006229732,0.0,10.773668
679,0.00061394577,0.0,10.621974
680,0.00058896927,0.017283117,9.941365
681,0.00045913068,0.006776916,5.8219523
682,0.0004244785,0.008223224,4.5738635
683,0.00039168663,0.00061234826,3.2782593
684,0.0004179269,0.007025188,4.469205
685,0.00046029032,0.015581716,6.192621
686,0.00053546834,0.005202706,8.848515
687,0.00047216975,0.0022350515,6.7552824
688,0.00044074052,0.00025835828,5.687811
689,0.00045277103,0.0012685752,6.198267
690,0.0005252366,0.0037094555,8.801002
691,0.0005663349,0.0047428496,10.168108
692,0.0004568882,0.0012594047,6.538455
693,0.0004843735,0.000998253,7.5914917
694,0.00042824273,0.0027779352,5.568701
695,0.00036922478,0.0019438467,3.0980196
696,0.0003523943,0.0,2.360973
697,0.0003383312,0.0,1.7263432
698,0.00033152424,0.0,1.3968089
699,0.00029043847,0.0,1.3032087
700,0.00028574708,0.0,1.3946477
701,0.00030868535,0.0,2.6101406
702,0.00030131402,0.0,2.3958821
