,et,p,t
569,0.0034154982,0.024747912,17.447529
570,0.003282159,0.015801597,16.808977
571,0.002828979,0.0014852807,14.327535
572,0.0028917145,9.4696e-05,14.745198
573,0.003255219,0.00015479028,16.814228
574,0.003397332,0.0021367748,17.602123
575,0.0040143053,0.0050853635,20.561321
576,0.0038849812,0.003144248,20.03774
577,0.0038475115,0.0,21.086193
578,0.0039589694,0.0,21.647062
579,0.0036303631,0.010057336,20.168968
580,0.0032973283,0.008333063,18.561043
581,0.0031960425,0.00479721,18.079308
582,0.0033389602,0.0101241525,18.889103
583,0.0031337843,0.0033000156,17.85265
584,0.003334819,0.0018621907,18.995754
585,0.0031754994,0.0009169709,18.21062
586,0.0030434798,0.0,17.54254
587,0.0030681933,0.0,17.746626
588,0.0039942926,0.0,22.431547
589,0.003525133,0.0004964427,20.289198
590,0.0029322712,0.0,17.15956
591,0.003597876,0.0,20.787285
592,0.0031590958,0.0,18.580631
593,0.0028518266,0.00066701893,16.879528
594,0.0030779324,0.0,18.266949
595,0.0026755375,0.0036071981,15.924345
596,0.0024045012,0.00056566176,14.174382
597,0.0023363,0.0,13.756172
598,0.002372574,0.0,14.081248
599,0.0026173997,0.0,15.828792
600,0.002462991,0.0035439604,14.861555
601,0.002603701,0.0,15.8819685
602,0.003131646,0.0043096202,19.147526
603,0.0026213892,0.00020710533,16.146687
604,0.002697011,0.0,16.708784
605,0.0024467274,0.0,15.114436
606,0.0026889718,0.0,16.809074
607,0.002397874,0.0033920538,14.920448
608,0.0022587948,0.0,13.54624
609,0.0021029967,0.00042475076,12.414415
610,0.002234885,0.0,13.520975
611,0.0028413765,0.0,17.731657
612,0.0032984565,0.0015109619,20.431038
613,0.0028130203,0.0028334786,17.710762
614,0.002507355,0.0,15.799434
615,0.0025513084,0.0,16.184175
616,0.0025560488,0.0,16.30111
617,0.0025948703,0.0,16.64192
618,0.0029406364,0.0,18.906965
619,0.0027942793,0.0,18.101143
620,0.0027483513,0.0,17.899855
621,0.0026967574,0.0,17.652042
622,0.0032015902,0.0,20.752861
623,0.0029094561,0.0,19.155876
624,0.002928468,0.0,19.35828
625,0.002940235,0.0,19.519123
626,0.0027358122,0.0,18.3404
627,0.0029414198,0.0,19.702396
628,0.0026201326,0.008012347,17.76321
629,0.00191999,0.0027592287,12.495818
630,0.0018708995,0.00013253797,12.144121
631,0.002112645,0.0,14.300964
632,0.0024393748,0.0,16.868198
633,0.002419753,0.00035734824,16.824257
634,0.0018664219,0.0,12.45186
635,0.001963059,0.0,13.400452
636,0.0020538485,0.0,14.264364
637,0.0020377603,0.004529347,14.216062
638,0.0011995021,0.00084840244,13.018297
639,0.0013254143,0.0,14.829371
640,0.0012085207,0.00087265624,13.332845
641,0.0011196055,0.0,12.122579
642,0.0010099175,0.001550125,10.457527
643,0.0010338259,0.011868709,10.936537
644,0.000887065,0.017207883,8.468694
645,0.00092171633,0.0018094948,9.197813
646,0.00090561307,0.0009549234,8.987795
647,0.0008984795,0.0025157237,8.95038
648,0.00092203356,0.0039469926,9.476573
649,0.0008555999,0.0012868014,8.31035
650,0.0009373293,0.007519841,9.937032
651,0.0009620346,0.0008079091,10.463442
652,0.0007994442,0.0008864496,7.4335556
653,0.00074027793,0.0019831166,6.2407513
654,0.00081131497,0.0,7.8673296
655,0.000904172,0.0006884354,9.786257
656,0.0009523762,9.354742e-05,10.756929
657,0.0008632842,0.0,9.189405
658,0.00086124556,0.0,9.243764
659,0.00091147906,0.0,10.297816
660,0.0009009081,0.0032404517,10.184733
661,0.0007898084,0.0010585374,8.055513
662,0.00071390526,0.0,6.4499345
663,0.00071246474,0.0,6.497472
664,0.00081041583,0.0,8.751051
665,0.00077066437,0.0,7.996016
666,0.0007135383,0.0,6.7949266
667,0.0007057114,0.0,6.7027116
668,0.0007523314,0.0,7.872606
669,0.0007034325,0.0,10.611822
670,0.00064205716,0.0,9.158371
671,0.0005900044,0.0,7.8111267
672,0.0005773152,0.0,7.520767
673,0.0004773723,0.0,4.3979588
674,0.00042396755,0.0,2.4823823
675,0.0004939914,0.0,5.105814
676,0.00061401876,8.615191e-05,8.905548
677,0.00062859245,0.0,9.397055
678,0.0006410536,0.0,9.830747
679,0.00055513403,0.0,7.4445524
680,0.0006202185,0.004883296,9.430188
681,0.0005031732,0.003873445,5.9788027
682,0.00041647852,0.0019121326,2.8478243
683,0.00041678912,0.0,2.9377933
684,0.0003960825,0.0036529605,2.1504734
685,0.00040954148,0.0057066055,2.7800202
686,0.0005145741,0.005006925,6.7276244
687,0.0004934904,0.0014973073,6.1115055
688,0.0004450266,0.0,4.4124026
689,0.00043668007,0.0,4.1577883
690,0.00051063625,0.0,6.8831573
691,0.0005105501,0.0,6.9229097
692,0.0005148655,0.0,7.175925
693,0.00046816113,0.0,5.592847
694,0.00044462606,0.00062881585,4.7977023
695,0.00043918463,0.001904946,4.660529
696,0.00039459678,0.0011637451,2.9056
697,0.00036563294,0.00012366875,1.6633396
698,0.00035275245,0.0,1.0974185
699,0.00038321284,0.0,2.1201348
700,0.00039664627,0.0,2.720632
