,et,p,t
811,0.0013749708,0.00034505772,4.701267
812,0.0014408841,0.010239414,5.387648
813,0.00095955713,0.009226101,-0.7778114
814,0.0009313754,0.009095507,-1.3179644
815,0.0011202657,0.0021767104,1.2792902
816,0.0012043146,0.008913589,2.3074663
817,0.0010676738,0.0002660273,0.5360588
818,0.0013684952,0.0023120628,4.1190634
819,0.0014551206,0.0018133407,5.054459
820,0.001419999,0.0116600385,4.3258495
821,0.0011938072,0.013850863,1.5574232
822,0.001124056,0.006190327,0.6423215
823,0.0011843165,0.0030418367,1.3082055
824,0.001272972,0.0060243453,2.3001118
825,0.0013256097,0.014018106,2.9179082
826,0.0015453739,0.011148658,5.306389
827,0.0019476835,0.007799262,9.020941
828,0.0020349373,0.005158368,9.673127
829,0.0022651362,0.0,11.303139
830,0.0017890895,0.013438743,7.4107184
831,0.0012112834,0.00871215,1.1591961
832,0.0011893549,0.0015636025,0.84711057
833,0.0013350252,0.0025010733,2.472724
834,0.0014249398,0.00033601563,3.4602392
835,0.0017682448,0.0,6.908126
836,0.0020774924,0.0,9.256889
837,0.001908179,0.0023281465,7.8969307
838,0.0020480312,0.004686635,9.082191
839,0.002180441,0.0,9.97381
840,0.00210682,0.019432038,9.393684
841,0.0019229986,0.0,7.868196
842,0.0020931456,0.003659629,9.169877
843,0.0018531758,0.0024929014,7.172693
844,0.002077541,0.0002832999,8.916065
845,0.002066606,0.012940244,8.713858
846,0.0020718253,0.0001588846,8.814129
847,0.002244407,0.0032131162,10.026338
848,0.0020155932,0.00057127356,8.281353
849,0.0023545455,0.0021507011,10.767821
850,0.0015161555,0.009855089,5.7912292
851,0.0015020848,0.0066115847,5.6713276
852,0.0016189215,0.0011620002,6.8424997
853,0.0017011205,0.010799273,7.61249
854,0.0018560648,0.0,9.065249
855,0.0022221748,0.0056208177,11.948509
856,0.0019372976,0.025501456,9.608364
857,0.0015923571,0.009816497,6.301866
858,0.0016943838,0.0014432648,7.2862926
859,0.0017067357,0.017654443,7.379336
860,0.0016375892,0.008030381,6.592083
861,0.0020866364,0.007048884,10.542181
862,0.0021145304,0.006971522,10.729837
863,0.0023603365,0.0028277647,12.530895
864,0.0022508188,0.020330328,11.632655
865,0.0020660763,0.0051202215,10.1880245
866,0.0020221027,0.0044536027,9.772737
867,0.0019234441,0.0035302518,8.968589
868,0.0017712326,0.004702054,7.573458
869,0.0023424102,0.0028231905,12.099593
870,0.0020632735,0.016543226,10.050433
871,0.0014623898,0.02170858,4.253751
872,0.0016121664,0.008688135,5.805382
873,0.0014633972,0.009932868,4.2663836
874,0.0014187283,0.0067786174,3.796395
875,0.0014378183,0.009556287,3.9963157
876,0.0015093707,0.0047405176,4.704948
877,0.0018296122,0.00059836655,7.785931
878,0.0020061927,0.0022496083,9.286097
879,0.002220014,0.00096314715,10.906565
880,0.002812458,0.0,14.800065
881,0.003523198,0.00020405797,17.132004
882,0.0029749246,0.0031941554,14.323432
883,0.003722303,0.0,18.124094
884,0.0039511356,0.0,19.056921
885,0.0038591577,0.0019530291,18.62952
886,0.0034741242,0.0021072954,16.817562
887,0.0036942998,0.0,17.833433
888,0.00441906,0.001749376,20.887634
889,0.0032799374,0.015601612,15.817164
890,0.003186745,0.0025579564,15.34459
891,0.003450291,0.0,16.701982
892,0.0035447604,0.00026384037,17.13474
893,0.0027838992,0.0063666124,13.007186
894,0.0024300695,0.0014027577,10.722241
