"datetime","et","p","t","et_1","p_1","t_1","et_2","p_2","t_2","et_3","p_3","t_3","et_4","p_4","t_4","et_5","p_5","t_5","et_6","p_6","t_6","et_7","p_7","t_7","et_8","p_8","t_8","et_9","p_9","t_9","et_10","p_10","t_10"
1981-01-25,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224,0.00022706408,0.0031399515,-0.7820151
1981-01-26,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476,0.00024887704,0.0057955803,0.70442224
1981-01-27,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415,0.00028675882,0.00486698,2.8693476
1981-01-28,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514,0.00025918655,0.0046334425,0.8243415
1981-01-29,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881,0.00026989213,0.006447844,1.6809514
1981-01-30,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544,0.00021218078,0.0019048449,-2.670881
1981-01-31,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268,0.00017614577,0.000606376,-5.489544
1981-02-01,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583,0.00016310702,0,-6.876268
1981-02-02,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687,0.00016337214,0,-6.524583
1981-02-03,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374,0.00021398359,0.00017367236,-1.7393687
1981-02-04,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543,0.00026894506,0.0019589388,1.5902374
1981-02-05,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003,0.00024545085,0.0002425076,-0.83625543
1981-02-06,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957,0.00022698482,0.00025073072,-1.5485003
1981-02-07,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816,0.00020436951,0,-2.9507957
1981-02-08,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754,0.00018308635,0,-5.0717816
1981-02-09,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232,0.00019890843,0,-3.6363754
1981-02-10,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247,0.00020923388,0,-2.9135232
1981-02-11,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496,0.00045620426,0,-2.8472247
1981-02-12,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898,0.00049773074,0,-1.5182496
1981-02-13,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978,0.0006726722,0.008386612,3.1404898
1981-02-14,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994,0.00059561,0.0037056669,0.9964978
1981-02-15,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685,0.0005796916,0.003496807,0.60309994
1981-02-16,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593,0.00071712513,0.0058430787,3.9337685
1981-02-17,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474,0.000819135,0.0012242438,5.9629593
1981-02-18,0.0004928504,0.0009769447,-2.7815604,0.00050266145,4.99439e-05,-2.424695,0.0005008731,0,-2.4114864,0.0004896816,0,-2.6552258,0.00045629544,0,-3.6574693,0.0004365928,0,-4.241346,0.00045437715,0,-3.5694911,0.0005096651,7.715092e-05,-1.8596869,0.00063206756,0.0022371602,1.4332275,0.0007738058,0.00076594495,4.8040743,0.0007666341,0.00043632946,4.809474
