,discharge,datetime
15130,114.92273,1942-06-05
15131,108.18545,1942-06-06
15132,124.67989,1942-06-07
15133,167.87282,1942-06-08
15134,196.6384,1942-06-09
15135,229.38222,1942-06-10
15136,264.22318,1942-06-11
15137,272.3634,1942-06-12
15138,270.83218,1942-06-13
15139,238.59178,1942-06-14
15140,203.96764,1942-06-15
15141,174.6662,1942-06-16
15142,149.97015,1942-06-17
15143,131.04076,1942-06-18
15144,117.44434,1942-06-19
15145,107.30353,1942-06-20
15146,99.61526,1942-06-21
15147,93.71787,1942-06-22
15148,89.04679,1942-06-23
15149,85.161575,1942-06-24
15150,81.80026,1942-06-25
15151,78.85339,1942-06-26
15152,76.22595,1942-06-27
15153,81.49137,1942-06-28
15154,94.88261,1942-06-29
15155,109.78663,1942-06-30
15156,150.22246,1942-07-01
15157,193.91145,1942-07-02
15158,189.36499,1942-07-03
15159,169.13718,1942-07-04
15160,146.31247,1942-07-05
15161,125.36531,1942-07-06
15162,112.51198,1942-07-07
15163,108.1828,1942-07-08
15164,107.40553,1942-07-09
15165,127.50325,1942-07-10
15166,153.15096,1942-07-11
15167,147.66766,1942-07-12
15168,131.17383,1942-07-13
15169,127.18455,1942-07-14
15170,144.95074,1942-07-15
15171,161.00763,1942-07-16
15172,164.00084,1942-07-17
15173,154.70537,1942-07-18
15174,156.14795,1942-07-19
15175,190.78783,1942-07-20
15176,226.389,1942-07-21
15177,219.90007,1942-07-22
15178,208.81151,1942-07-23
15179,193.56767,1942-07-24
15180,167.66566,1942-07-25
15181,150.94757,1942-07-26
15182,167.92236,1942-07-27
15183,184.80116,1942-07-28
15184,166.96361,1942-07-29
15185,145.11201,1942-07-30
15186,125.1442,1942-07-31
15187,111.3232,1942-08-01
15188,123.79305,1942-08-02
15189,177.87575,1942-08-03
15190,258.69064,1942-08-04
15191,294.74136,1942-08-05
15192,258.38498,1942-08-06
15193,208.12302,1942-08-07
15194,166.68816,1942-08-08
15195,136.92802,1942-08-09
15196,116.333565,1942-08-10
15197,102.12997,1942-08-11
15198,92.18546,1942-08-12
15199,84.63436,1942-08-13
15200,79.0991,1942-08-14
15201,74.171745,1942-08-15
15202,70.02401,1942-08-16
15203,67.90824,1942-08-17
15204,65.62872,1942-08-18
15205,63.496845,1942-08-19
15206,67.43672,1942-08-20
15207,76.21196,1942-08-21
15208,95.91742,1942-08-22
15209,123.24552,1942-08-23
15210,129.85745,1942-08-24
15211,119.67689,1942-08-25
15212,104.69263,1942-08-26
15213,89.8945,1942-08-27
15214,78.374535,1942-08-28
15215,71.03447,1942-08-29
15216,64.60581,1942-08-30
15217,60.193623,1942-08-31
15218,90.881836,1942-09-01
15219,126.63728,1942-09-02
15220,115.51959,1942-09-03
15221,99.71821,1942-09-04
15222,86.52361,1942-09-05
15223,76.36589,1942-09-06
15224,67.24357,1942-09-07
15225,59.90156,1942-09-08
15226,55.231422,1942-09-09
15227,51.986244,1942-09-10
15228,49.132507,1942-09-11
15229,46.68781,1942-09-12
15230,44.620724,1942-09-13
15231,42.863537,1942-09-14
15232,113.99606,1942-09-15
15233,229.02168,1942-09-16
15234,219.73105,1942-09-17
15235,178.71771,1942-09-18
15236,140.00166,1942-09-19
15237,110.950455,1942-09-20
15238,90.22265,1942-09-21
15239,75.28347,1942-09-22
15240,64.36852,1942-09-23
15241,56.304836,1942-09-24
15242,95.71291,1942-09-25
15243,205.64702,1942-09-26
15244,305.23535,1942-09-27
15245,313.56836,1942-09-28
15246,252.33273,1942-09-29
15247,191.81505,1942-09-30
15248,146.13837,1942-10-01
15249,114.58068,1942-10-02
15250,92.89714,1942-10-03
15251,77.79736,1942-10-04
15252,66.94922,1942-10-05
15253,58.942123,1942-10-06
15254,52.85586,1942-10-07
15255,63.173668,1942-10-08
15256,79.89345,1942-10-09
15257,87.16793,1942-10-10
15258,90.388374,1942-10-11
15259,86.45412,1942-10-12
15260,81.823135,1942-10-13
15261,76.28347,1942-10-14
15262,76.98247,1942-10-15
15263,79.47311,1942-10-16
15264,79.35391,1942-10-17
15265,79.9829,1942-10-18
15266,81.15546,1942-10-19
15267,81.866196,1942-10-20
15268,81.75133,1942-10-21
15269,80.092705,1942-10-22
15270,90.54077,1942-10-23
15271,110.98091,1942-10-24
15272,121.35792,1942-10-25
15273,120.087265,1942-10-26
15274,110.04175,1942-10-27
15275,97.63389,1942-10-28
15276,86.7832,1942-10-29
15277,78.26935,1942-10-30
15278,71.74739,1942-10-31
15279,69.057724,1942-11-01
15280,66.80346,1942-11-02
15281,64.48585,1942-11-03
15282,63.14273,1942-11-04
15283,121.94798,1942-11-05
15284,219.82043,1942-11-06
15285,228.60963,1942-11-07
15286,196.55534,1942-11-08
15287,160.93997,1942-11-09
15288,132.9624,1942-11-10
15289,113.07999,1942-11-11
15290,98.98746,1942-11-12
15291,88.948204,1942-11-13
15292,81.7667,1942-11-14
15293,76.58626,1942-11-15
15294,72.76069,1942-11-16
15295,69.958336,1942-11-17
15296,67.95996,1942-11-18
15297,66.48127,1942-11-19
15298,65.40532,1942-11-20
15299,64.82203,1942-11-21
15300,65.129196,1942-11-22
15301,65.98195,1942-11-23
15302,66.61116,1942-11-24
15303,66.68175,1942-11-25
15304,66.24498,1942-11-26
15305,65.50403,1942-11-27
15306,64.641785,1942-11-28
15307,78.270164,1942-11-29
15308,89.48732,1942-11-30
15309,88.57227,1942-12-01
15310,91.32536,1942-12-02
15311,100.75239,1942-12-03
15312,108.8465,1942-12-04
15313,117.37124,1942-12-05
15314,122.40005,1942-12-06
15315,121.17268,1942-12-07
15316,118.12088,1942-12-08
15317,111.46508,1942-12-09
15318,103.0553,1942-12-10
15319,95.01325,1942-12-11
15320,88.39694,1942-12-12
15321,83.4215,1942-12-13
15322,79.89023,1942-12-14
15323,77.467514,1942-12-15
15324,75.80894,1942-12-16
15325,74.62448,1942-12-17
15326,73.71347,1942-12-18
15327,72.95772,1942-12-19
15328,72.29553,1942-12-20
15329,71.679344,1942-12-21
15330,71.3237,1942-12-22
15331,71.050186,1942-12-23
15332,70.78349,1942-12-24
15333,70.569176,1942-12-25
15334,70.25421,1942-12-26
15335,69.78351,1942-12-27
15336,69.1832,1942-12-28
15337,68.54619,1942-12-29
15338,67.92927,1942-12-30
15339,67.33388,1942-12-31
15340,73.23694,1943-01-01
15341,78.091965,1943-01-02
15342,76.03891,1943-01-03
15343,73.98271,1943-01-04
15344,72.18373,1943-01-05
15345,70.55936,1943-01-06
15346,69.02481,1943-01-07
15347,67.589615,1943-01-08
15348,66.32443,1943-01-09
15349,65.26141,1943-01-10
15350,64.377075,1943-01-11
15351,63.63004,1943-01-12
15352,77.90945,1943-01-13
15353,116.39474,1943-01-14
15354,146.59305,1943-01-15
15355,143.99614,1943-01-16
15356,132.49774,1943-01-17
15357,131.55313,1943-01-18
15358,126.21989,1943-01-19
15359,113.58023,1943-01-20
15360,103.799446,1943-01-21
15361,99.526924,1943-01-22
15362,101.41028,1943-01-23
15363,104.94681,1943-01-24
15364,105.420784,1943-01-25
15365,102.2003,1943-01-26
15366,97.336044,1943-01-27
15367,92.6111,1943-01-28
15368,88.6643,1943-01-29
15369,85.71406,1943-01-30
15370,83.72957,1943-01-31
15371,82.293274,1943-02-01
15372,81.19432,1943-02-02
15373,80.35251,1943-02-03
15374,79.762596,1943-02-04
15375,79.26559,1943-02-05
15376,78.97468,1943-02-06
15377,79.0347,1943-02-07
15378,79.29171,1943-02-08
15379,79.43383,1943-02-09
15380,79.44149,1943-02-10
15381,79.44494,1943-02-11
15382,79.26054,1943-02-12
15383,78.97591,1943-02-13
15384,78.748276,1943-02-14
15385,79.3451,1943-02-15
15386,80.10694,1943-02-16
15387,80.85908,1943-02-17
15388,81.603966,1943-02-18
15389,81.810684,1943-02-19
15390,81.44276,1943-02-20
15391,80.69408,1943-02-21
15392,79.78179,1943-02-22
15393,78.84371,1943-02-23
15394,77.93605,1943-02-24
15395,77.06378,1943-02-25
15396,76.21254,1943-02-26
15397,75.365845,1943-02-27
15398,74.5107,1943-02-28
15399,73.750114,1943-03-01
15400,72.972206,1943-03-02
15401,72.28211,1943-03-03
15402,71.69883,1943-03-04
15403,74.0207,1943-03-05
15404,74.248146,1943-03-06
15405,72.519295,1943-03-07
15406,71.80153,1943-03-08
15407,71.30359,1943-03-09
15408,70.66184,1943-03-10
15409,69.782524,1943-03-11
15410,68.72915,1943-03-12
15411,67.65499,1943-03-13
15412,66.6382,1943-03-14
15413,65.68002,1943-03-15
15414,64.76703,1943-03-16
15415,63.88573,1943-03-17
15416,63.02397,1943-03-18
15417,62.172398,1943-03-19
15418,61.41015,1943-03-20
15419,60.777424,1943-03-21
15420,60.193733,1943-03-22
15421,59.565792,1943-03-23
15422,58.778225,1943-03-24
15423,57.773586,1943-03-25
15424,56.66021,1943-03-26
15425,55.534492,1943-03-27
15426,54.435265,1943-03-28
15427,53.62769,1943-03-29
15428,53.247894,1943-03-30
15429,62.54357,1943-03-31
15430,77.60261,1943-04-01
15431,83.66825,1943-04-02
15432,85.94105,1943-04-03
15433,86.77575,1943-04-04
15434,85.76989,1943-04-05
15435,83.08288,1943-04-06
15436,93.58968,1943-04-07
15437,102.115425,1943-04-08
15438,96.25332,1943-04-09
15439,90.67703,1943-04-10
15440,85.55774,1943-04-11
15441,81.01815,1943-04-12
15442,76.87214,1943-04-13
15443,72.79284,1943-04-14
15444,68.752815,1943-04-15
15445,64.95744,1943-04-16
15446,61.51597,1943-04-17
15447,58.40333,1943-04-18
15448,55.683346,1943-04-19
15449,53.34554,1943-04-20
15450,51.309746,1943-04-21
15451,49.53097,1943-04-22
15452,47.97107,1943-04-23
15453,49.17314,1943-04-24
15454,49.14787,1943-04-25
15455,47.384365,1943-04-26
15456,46.546677,1943-04-27
15457,58.569996,1943-04-28
15458,69.53107,1943-04-29
15459,69.93571,1943-04-30
15460,69.196846,1943-05-01
15461,67.32944,1943-05-02
15462,66.159744,1943-05-03
15463,64.22441,1943-05-04
15464,61.26086,1943-05-05
15465,57.667866,1943-05-06
15466,53.913166,1943-05-07
15467,72.99649,1943-05-08
15468,122.59422,1943-05-09
15469,137.59598,1943-05-10
15470,113.90846,1943-05-11
15471,95.271484,1943-05-12
15472,81.90362,1943-05-13
15473,72.27108,1943-05-14
15474,64.927666,1943-05-15
15475,58.984745,1943-05-16
15476,53.97646,1943-05-17
15477,49.659607,1943-05-18
15478,45.884663,1943-05-19
15479,42.557854,1943-05-20
15480,39.616283,1943-05-21
15481,37.043938,1943-05-22
15482,36.136127,1943-05-23
15483,40.66163,1943-05-24
15484,42.649498,1943-05-25
15485,40.339527,1943-05-26
15486,39.446075,1943-05-27
15487,39.042004,1943-05-28
15488,38.46051,1943-05-29
15489,37.424145,1943-05-30
15490,35.944183,1943-05-31
15491,83.824615,1943-06-01
15492,164.73898,1943-06-02
15493,172.43987,1943-06-03
15494,151.94476,1943-06-04
15495,126.29207,1943-06-05
15496,140.99916,1943-06-06
15497,166.35323,1943-06-07
15498,149.30606,1943-06-08
15499,184.95625,1943-06-09
15500,324.86594,1943-06-10
15501,455.22015,1943-06-11
15502,483.19482,1943-06-12
15503,375.69824,1943-06-13
15504,265.4458,1943-06-14
15505,189.2922,1943-06-15
15506,144.02657,1943-06-16
15507,143.06271,1943-06-17
15508,161.92851,1943-06-18
15509,159.31508,1943-06-19
15510,141.15443,1943-06-20
15511,144.82977,1943-06-21
15512,144.03746,1943-06-22
15513,114.68058,1943-06-23
15514,91.34769,1943-06-24
15515,74.62763,1943-06-25
15516,62.628613,1943-06-26
15517,53.70835,1943-06-27
15518,46.784367,1943-06-28
15519,41.2664,1943-06-29
15520,36.86071,1943-06-30
15521,33.480843,1943-07-01
15522,30.91287,1943-07-02
15523,29.018078,1943-07-03
15524,27.615465,1943-07-04
15525,26.47729,1943-07-05
15526,25.299551,1943-07-06
15527,23.840584,1943-07-07
15528,43.855793,1943-07-08
15529,128.35152,1943-07-09
15530,298.78513,1943-07-10
15531,441.097,1943-07-11
15532,382.8788,1943-07-12
15533,268.24878,1943-07-13
15534,185.97649,1943-07-14
15535,133.6255,1943-07-15
15536,100.11508,1943-07-16
15537,77.83715,1943-07-17
15538,62.16534,1943-07-18
15539,50.71529,1943-07-19
15540,61.872875,1943-07-20
15541,80.24549,1943-07-21
15542,82.95227,1943-07-22
15543,80.80793,1943-07-23
15544,93.96793,1943-07-24
15545,124.81059,1943-07-25
15546,133.4764,1943-07-26
15547,120.582954,1943-07-27
15548,98.07199,1943-07-28
15549,77.153435,1943-07-29
15550,59.702255,1943-07-30
15551,45.605835,1943-07-31
15552,36.505558,1943-08-01
15553,29.51116,1943-08-02
15554,24.281294,1943-08-03
15555,20.002333,1943-08-04
15556,16.19178,1943-08-05
15557,14.9468,1943-08-06
15558,14.136721,1943-08-07
15559,13.342293,1943-08-08
15560,120.58667,1943-08-09
15561,391.39722,1943-08-10
15562,375.05515,1943-08-11
15563,358.56247,1943-08-12
15564,361.83902,1943-08-13
15565,262.48444,1943-08-14
15566,183.0948,1943-08-15
15567,134.63887,1943-08-16
15568,106.77955,1943-08-17
15569,85.91676,1943-08-18
15570,70.863075,1943-08-19
15571,56.473763,1943-08-20
15572,47.02977,1943-08-21
15573,37.491207,1943-08-22
15574,43.127632,1943-08-23
15575,68.33585,1943-08-24
15576,94.44523,1943-08-25
15577,101.515045,1943-08-26
15578,89.68459,1943-08-27
15579,72.84918,1943-08-28
15580,58.528824,1943-08-29
15581,49.579445,1943-08-30
15582,41.40759,1943-08-31
15583,35.01757,1943-09-01
15584,29.214132,1943-09-02
15585,24.329699,1943-09-03
15586,20.002913,1943-09-04
15587,16.73714,1943-09-05
15588,14.12773,1943-09-06
15589,12.099632,1943-09-07
15590,10.329245,1943-09-08
15591,8.392919,1943-09-09
15592,7.538915,1943-09-10
15593,6.772577,1943-09-11
15594,5.795298,1943-09-12
15595,4.909838,1943-09-13
15596,10.315455,1943-09-14
15597,38.90843,1943-09-15
15598,104.89732,1943-09-16
15599,146.96346,1943-09-17
15600,136.75644,1943-09-18
15601,110.18159,1943-09-19
15602,126.495255,1943-09-20
15603,206.35748,1943-09-21
15604,283.51242,1943-09-22
15605,427.85846,1943-09-23
15606,422.7346,1943-09-24
15607,691.0422,1943-09-25
15608,1018.5034,1943-09-26
15609,674.5112,1943-09-27
15610,400.44653,1943-09-28
15611,250.76857,1943-09-29
15612,169.66505,1943-09-30
15613,123.93643,1943-10-01
15614,97.00565,1943-10-02
15615,77.81494,1943-10-03
15616,66.06599,1943-10-04
15617,56.125736,1943-10-05
15618,49.793537,1943-10-06
15619,43.354263,1943-10-07
15620,39.290634,1943-10-08
15621,34.6269,1943-10-09
15622,31.832764,1943-10-10
15623,28.250782,1943-10-11
15624,26.237564,1943-10-12
15625,23.37118,1943-10-13
15626,21.882694,1943-10-14
15627,19.529202,1943-10-15
15628,18.415394,1943-10-16
15629,16.468021,1943-10-17
15630,15.649635,1943-10-18
15631,14.001658,1943-10-19
15632,13.369569,1943-10-20
15633,11.926025,1943-10-21
15634,11.423186,1943-10-22
15635,10.152834,1943-10-23
15636,9.747817,1943-10-24
15637,8.5732975,1943-10-25
15638,8.431031,1943-10-26
15639,7.6616645,1943-10-27
15640,6.7355933,1943-10-28
15641,6.5652084,1943-10-29
15642,5.800301,1943-10-30
15643,5.2042747,1943-10-31
15644,5.191909,1943-11-01
15645,5.0417438,1943-11-02
15646,4.4204173,1943-11-03
15647,3.904963,1943-11-04
15648,3.466403,1943-11-05
15649,3.5042098,1943-11-06
15650,7.1293607,1943-11-07
15651,10.635459,1943-11-08
15652,10.412435,1943-11-09
15653,10.077189,1943-11-10
15654,13.154138,1943-11-11
15655,29.34615,1943-11-12
15656,57.64172,1943-11-13
15657,73.26657,1943-11-14
15658,71.14253,1943-11-15
15659,63.839687,1943-11-16
15660,55.937466,1943-11-17
15661,48.810654,1943-11-18
15662,42.37133,1943-11-19
15663,36.930687,1943-11-20
15664,32.47423,1943-11-21
15665,28.751112,1943-11-22
15666,25.61909,1943-11-23
15667,36.901054,1943-11-24
15668,46.449966,1943-11-25
15669,41.961266,1943-11-26
15670,38.638897,1943-11-27
15671,55.329926,1943-11-28
15672,83.660286,1943-11-29
15673,98.76021,1943-11-30
15674,124.180046,1943-12-01
15675,148.7238,1943-12-02
15676,154.3477,1943-12-03
15677,136.71475,1943-12-04
15678,112.31474,1943-12-05
15679,90.86172,1943-12-06
15680,74.27319,1943-12-07
15681,62.094948,1943-12-08
15682,53.408333,1943-12-09
15683,47.200317,1943-12-10
15684,42.655006,1943-12-11
15685,39.24476,1943-12-12
15686,36.624664,1943-12-13
15687,34.52641,1943-12-14
15688,32.749084,1943-12-15
15689,31.198788,1943-12-16
15690,29.84201,1943-12-17
15691,28.645758,1943-12-18
15692,80.11484,1943-12-19
15693,186.64998,1943-12-20
15694,210.10767,1943-12-21
15695,181.49495,1943-12-22
15696,142.81653,1943-12-23
15697,111.98075,1943-12-24
15698,89.90531,1943-12-25
15699,74.24743,1943-12-26
15700,63.095844,1943-12-27
15701,55.072784,1943-12-28
15702,49.215042,1943-12-29
15703,44.859104,1943-12-30
15704,41.54408,1943-12-31
15705,50.603443,1944-01-01
15706,76.01836,1944-01-02
15707,118.008415,1944-01-03
15708,167.22256,1944-01-04
15709,171.232,1944-01-05
15710,149.08786,1944-01-06
15711,122.020386,1944-01-07
15712,99.33659,1944-01-08
15713,125.16369,1944-01-09
15714,174.5599,1944-01-10
15715,167.47873,1944-01-11
15716,146.58232,1944-01-12
15717,123.19728,1944-01-13
15718,101.674965,1944-01-14
15719,89.977455,1944-01-15
15720,84.35029,1944-01-16
15721,78.63958,1944-01-17
15722,71.62607,1944-01-18
15723,64.34526,1944-01-19
15724,57.69715,1944-01-20
15725,52.09106,1944-01-21
15726,48.050354,1944-01-22
15727,48.96471,1944-01-23
15728,54.09573,1944-01-24
15729,59.93515,1944-01-25
15730,80.380486,1944-01-26
15731,105.8215,1944-01-27
15732,111.995834,1944-01-28
15733,114.221146,1944-01-29
15734,112.774086,1944-01-30
15735,105.6935,1944-01-31
15736,95.86435,1944-02-01
15737,97.70122,1944-02-02
15738,98.522224,1944-02-03
15739,94.20022,1944-02-04
15740,90.46693,1944-02-05
15741,85.58086,1944-02-06
15742,97.02944,1944-02-07
15743,108.62536,1944-02-08
15744,107.81888,1944-02-09
15745,98.81529,1944-02-10
15746,86.58676,1944-02-11
15747,79.558044,1944-02-12
15748,75.1007,1944-02-13
15749,72.06131,1944-02-14
15750,69.87969,1944-02-15
15751,68.35541,1944-02-16
15752,67.3635,1944-02-17
15753,66.70652,1944-02-18
15754,66.214966,1944-02-19
15755,65.78499,1944-02-20
15756,65.354515,1944-02-21
15757,64.88874,1944-02-22
15758,64.37113,1944-02-23
15759,63.796764,1944-02-24
15760,63.16688,1944-02-25
15761,62.48688,1944-02-26
15762,61.763287,1944-02-27
15763,61.003883,1944-02-28
15764,78.51827,1944-02-29
15765,85.75099,1944-03-01
15766,74.93137,1944-03-02
15767,68.36167,1944-03-03
15768,64.27029,1944-03-04
15769,61.494984,1944-03-05
15770,59.415146,1944-03-06
15771,63.20197,1944-03-07
15772,63.530727,1944-03-08
15773,59.63928,1944-03-09
15774,57.42151,1944-03-10
15775,65.452675,1944-03-11
15776,100.04175,1944-03-12
15777,137.40608,1944-03-13
15778,152.89232,1944-03-14
15779,148.61441,1944-03-15
15780,133.9137,1944-03-16
15781,121.77926,1944-03-17
15782,122.83708,1944-03-18
15783,134.42914,1944-03-19
15784,170.10806,1944-03-20
15785,199.66287,1944-03-21
15786,198.96356,1944-03-22
15787,176.733,1944-03-23
15788,157.58011,1944-03-24
15789,137.54326,1944-03-25
15790,119.01391,1944-03-26
15791,107.30764,1944-03-27
15792,100.01918,1944-03-28
15793,95.73903,1944-03-29
15794,93.29081,1944-03-30
15795,91.91853,1944-03-31
15796,91.1698,1944-04-01
15797,90.901085,1944-04-02
15798,90.90421,1944-04-03
15799,91.68654,1944-04-04
15800,110.725685,1944-04-05
15801,143.22452,1944-04-06
15802,162.75677,1944-04-07
15803,163.03223,1944-04-08
15804,150.16565,1944-04-09
15805,136.52344,1944-04-10
15806,124.22958,1944-04-11
15807,114.23721,1944-04-12
15808,107.54732,1944-04-13
15809,102.859436,1944-04-14
15810,99.17633,1944-04-15
15811,95.992676,1944-04-16
15812,93.21528,1944-04-17
15813,121.68685,1944-04-18
15814,178.81697,1944-04-19
15815,202.61026,1944-04-20
15816,194.0965,1944-04-21
15817,169.81714,1944-04-22
15818,146.93883,1944-04-23
15819,128.38705,1944-04-24
15820,114.021,1944-04-25
15821,103.162834,1944-04-26
15822,95.07577,1944-04-27
15823,89.056595,1944-04-28
15824,84.53112,1944-04-29
15825,81.07604,1944-04-30
15826,78.444046,1944-05-01
15827,83.25823,1944-05-02
15828,88.27071,1944-05-03
15829,88.56409,1944-05-04
15830,88.838684,1944-05-05
15831,87.8227,1944-05-06
15832,85.55144,1944-05-07
15833,82.56019,1944-05-08
15834,79.30898,1944-05-09
15835,76.06203,1944-05-10
15836,72.927574,1944-05-11
15837,69.95524,1944-05-12
15838,67.1883,1944-05-13
15839,72.359604,1944-05-14
15840,78.10583,1944-05-15
15841,77.913086,1944-05-16
15842,77.05162,1944-05-17
15843,74.9468,1944-05-18
15844,72.04041,1944-05-19
15845,68.807625,1944-05-20
15846,78.02359,1944-05-21
15847,93.077194,1944-05-22
15848,99.94522,1944-05-23
15849,100.3634,1944-05-24
15850,94.415405,1944-05-25
15851,85.86421,1944-05-26
15852,77.26533,1944-05-27
15853,69.673904,1944-05-28
15854,63.33236,1944-05-29
15855,58.154144,1944-05-30
15856,78.16955,1944-05-31
15857,138.4317,1944-06-01
15858,243.24583,1944-06-02
15859,282.18484,1944-06-03
15860,227.6738,1944-06-04
15861,173.00908,1944-06-05
15862,133.77214,1944-06-06
15863,107.006744,1944-06-07
15864,88.57239,1944-06-08
15865,75.51063,1944-06-09
15866,82.07134,1944-06-10
15867,92.25643,1944-06-11
15868,84.614815,1944-06-12
15869,77.97938,1944-06-13
15870,94.33465,1944-06-14
15871,124.60725,1944-06-15
15872,129.09468,1944-06-16
15873,196.01755,1944-06-17
15874,398.6334,1944-06-18
15875,526.87933,1944-06-19
15876,478.19482,1944-06-20
15877,359.46277,1944-06-21
15878,248.97324,1944-06-22
15879,179.46828,1944-06-23
15880,137.03305,1944-06-24
15881,110.154945,1944-06-25
15882,101.26897,1944-06-26
15883,157.15135,1944-06-27
15884,235.58704,1944-06-28
15885,217.83127,1944-06-29
15886,200.76053,1944-06-30
15887,187.19885,1944-07-01
15888,155.81638,1944-07-02
15889,129.63756,1944-07-03
15890,109.87674,1944-07-04
15891,95.01902,1944-07-05
15892,83.90572,1944-07-06
15893,83.34532,1944-07-07
15894,88.813126,1944-07-08
15895,221.0549,1944-07-09
15896,479.57227,1944-07-10
15897,463.31177,1944-07-11
15898,400.61472,1944-07-12
15899,404.43994,1944-07-13
15900,372.20227,1944-07-14
15901,293.54077,1944-07-15
15902,225.98984,1944-07-16
15903,178.83723,1944-07-17
15904,147.70157,1944-07-18
15905,125.61667,1944-07-19
15906,110.01641,1944-07-20
15907,136.4197,1944-07-21
15908,322.03958,1944-07-22
15909,562.3107,1944-07-23
15910,493.3226,1944-07-24
15911,353.58365,1944-07-25
15912,250.79527,1944-07-26
15913,187.43822,1944-07-27
15914,149.03516,1944-07-28
15915,125.20724,1944-07-29
15916,115.77762,1944-07-30
15917,109.260185,1944-07-31
15918,112.044975,1944-08-01
15919,132.83678,1944-08-02
15920,147.71521,1944-08-03
15921,145.09074,1944-08-04
15922,133.03603,1944-08-05
15923,119.91369,1944-08-06
15924,108.8936,1944-08-07
15925,101.85919,1944-08-08
15926,124.74373,1944-08-09
15927,166.7168,1944-08-10
15928,173.90923,1944-08-11
15929,163.75548,1944-08-12
15930,146.1603,1944-08-13
15931,128.40204,1944-08-14
15932,113.34292,1944-08-15
15933,107.36418,1944-08-16
15934,108.83728,1944-08-17
15935,119.37325,1944-08-18
15936,131.21281,1944-08-19
15937,129.47093,1944-08-20
15938,118.96906,1944-08-21
15939,105.04314,1944-08-22
15940,92.32445,1944-08-23
15941,83.45462,1944-08-24
15942,76.15769,1944-08-25
15943,71.56948,1944-08-26
15944,68.01441,1944-08-27
15945,79.36941,1944-08-28
15946,101.46763,1944-08-29
15947,145.30882,1944-08-30
15948,310.80142,1944-08-31
15949,455.847,1944-09-01
15950,366.3848,1944-09-02
15951,260.7735,1944-09-03
15952,189.49005,1944-09-04
15953,144.94986,1944-09-05
15954,116.41786,1944-09-06
15955,97.3145,1944-09-07
15956,83.97788,1944-09-08
15957,74.30265,1944-09-09
15958,67.031075,1944-09-10
15959,61.409145,1944-09-11
15960,56.4316,1944-09-12
15961,53.138546,1944-09-13
15962,64.35775,1944-09-14
15963,75.752625,1944-09-15
15964,74.640144,1944-09-16
15965,72.953964,1944-09-17
15966,150.38797,1944-09-18
15967,267.78683,1944-09-19
15968,293.19437,1944-09-20
15969,263.36414,1944-09-21
15970,199.82643,1944-09-22
15971,157.60046,1944-09-23
15972,314.39868,1944-09-24
15973,602.8358,1944-09-25
15974,519.0975,1944-09-26
15975,365.75656,1944-09-27
15976,252.47769,1944-09-28
15977,180.43748,1944-09-29
15978,139.11412,1944-09-30
15979,113.43497,1944-10-01
15980,96.50919,1944-10-02
15981,84.96754,1944-10-03
15982,76.80549,1944-10-04
15983,70.8307,1944-10-05
15984,66.277565,1944-10-06
15985,62.79074,1944-10-07
15986,60.13081,1944-10-08
15987,58.325806,1944-10-09
15988,84.23732,1944-10-10
15989,122.57114,1944-10-11
15990,124.22117,1944-10-12
15991,133.24153,1944-10-13
15992,145.33391,1944-10-14
15993,136.0593,1944-10-15
15994,130.0104,1944-10-16
15995,123.17368,1944-10-17
15996,146.60149,1944-10-18
15997,193.54459,1944-10-19
15998,195.41994,1944-10-20
15999,173.75731,1944-10-21
16000,147.31125,1944-10-22
16001,125.62045,1944-10-23
16002,109.64233,1944-10-24
16003,98.44283,1944-10-25
16004,90.73911,1944-10-26
16005,85.60839,1944-10-27
16006,83.13642,1944-10-28
16007,83.153145,1944-10-29
16008,83.974945,1944-10-30
16009,90.02362,1944-10-31
16010,96.99031,1944-11-01
16011,99.851425,1944-11-02
16012,100.78771,1944-11-03
16013,99.29974,1944-11-04
16014,96.4056,1944-11-05
16015,95.220146,1944-11-06
16016,137.35995,1944-11-07
16017,236.33273,1944-11-08
16018,287.17673,1944-11-09
16019,259.0227,1944-11-10
16020,221.25912,1944-11-11
16021,201.60576,1944-11-12
16022,175.49121,1944-11-13
16023,146.38385,1944-11-14
16024,128.12692,1944-11-15
16025,118.7064,1944-11-16
16026,124.026054,1944-11-17
16027,135.96495,1944-11-18
16028,170.90962,1944-11-19
16029,250.94058,1944-11-20
16030,387.63318,1944-11-21
16031,399.7928,1944-11-22
16032,500.675,1944-11-23
16033,720.12756,1944-11-24
16034,649.89246,1944-11-25
16035,472.0215,1944-11-26
16036,346.9568,1944-11-27
16037,271.16495,1944-11-28
16038,224.61166,1944-11-29
16039,195.10701,1944-11-30
16040,176.93187,1944-12-01
16041,165.92015,1944-12-02
16042,178.7577,1944-12-03
16043,212.68428,1944-12-04
16044,271.65958,1944-12-05
16045,321.4424,1944-12-06
16046,459.33286,1944-12-07
16047,585.73376,1944-12-08
16048,472.98514,1944-12-09
16049,364.1076,1944-12-10
16050,290.53644,1944-12-11
16051,245.52776,1944-12-12
16052,219.21275,1944-12-13
16053,203.5437,1944-12-14
16054,193.7926,1944-12-15
16055,187.90248,1944-12-16
16056,185.01765,1944-12-17
16057,183.99426,1944-12-18
16058,183.69902,1944-12-19
16059,183.44435,1944-12-20
16060,183.09828,1944-12-21
16061,182.64421,1944-12-22
