,discharge,datetime
21875,3390.7495,1960-11-22
21876,3353.9907,1960-11-23
21877,3398.5603,1960-11-24
21878,3690.5317,1960-11-25
21879,3991.715,1960-11-26
21880,3958.391,1960-11-27
21881,3918.4858,1960-11-28
21882,3829.4111,1960-11-29
21883,3711.1782,1960-11-30
21884,3565.2534,1960-12-01
21885,3425.0908,1960-12-02
21886,3725.9282,1960-12-03
21887,4420.89,1960-12-04
21888,4835.093,1960-12-05
21889,4757.9536,1960-12-06
21890,4389.281,1960-12-07
21891,4029.3782,1960-12-08
21892,3797.8804,1960-12-09
21893,3680.5322,1960-12-10
21894,3633.0908,1960-12-11
21895,3611.576,1960-12-12
21896,3591.3367,1960-12-13
21897,3564.1277,1960-12-14
21898,3517.9548,1960-12-15
21899,3438.512,1960-12-16
21900,3338.7178,1960-12-17
21901,3242.9011,1960-12-18
21902,3165.866,1960-12-19
21903,3126.715,1960-12-20
21904,3199.7893,1960-12-21
21905,3333.9988,1960-12-22
21906,3413.8044,1960-12-23
21907,3426.3037,1960-12-24
21908,3390.1877,1960-12-25
21909,3336.1392,1960-12-26
21910,3306.4312,1960-12-27
21911,3279.574,1960-12-28
21912,3224.3403,1960-12-29
21913,3158.4092,1960-12-30
21914,3101.154,1960-12-31
21915,3048.3928,1961-01-01
21916,3087.92,1961-01-02
21917,3184.195,1961-01-03
21918,3107.3784,1961-01-04
21919,3006.338,1961-01-05
21920,2936.0967,1961-01-06
21921,2916.2927,1961-01-07
21922,2915.4565,1961-01-08
21923,2940.3167,1961-01-09
21924,2944.1191,1961-01-10
21925,2922.8096,1961-01-11
21926,2900.62,1961-01-12
21927,2894.012,1961-01-13
21928,2845.7986,1961-01-14
21929,2784.985,1961-01-15
21930,2742.0454,1961-01-16
21931,2702.6343,1961-01-17
21932,2650.2324,1961-01-18
21933,2589.5188,1961-01-19
21934,2536.461,1961-01-20
21935,2676.917,1961-01-21
21936,2846.9463,1961-01-22
21937,2731.0525,1961-01-23
21938,2599.3716,1961-01-24
21939,2525.054,1961-01-25
21940,2484.9685,1961-01-26
21941,2462.8591,1961-01-27
21942,2561.5088,1961-01-28
21943,2826.1755,1961-01-29
21944,3006.1038,1961-01-30
21945,3258.83,1961-01-31
21946,3445.2666,1961-02-01
21947,3460.0195,1961-02-02
21948,3372.9866,1961-02-03
21949,3292.379,1961-02-04
21950,3235.8374,1961-02-05
21951,3199.5933,1961-02-06
21952,3170.0586,1961-02-07
21953,3196.7837,1961-02-08
21954,3184.3784,1961-02-09
21955,3086.5073,1961-02-10
21956,3035.0461,1961-02-11
21957,3015.4229,1961-02-12
21958,3017.6108,1961-02-13
21959,3027.8247,1961-02-14
21960,3036.785,1961-02-15
21961,3036.8562,1961-02-16
21962,3030.752,1961-02-17
21963,3021.4734,1961-02-18
21964,3009.758,1961-02-19
21965,2993.051,1961-02-20
21966,2966.4785,1961-02-21
21967,2928.8079,1961-02-22
21968,2879.4536,1961-02-23
21969,2819.33,1961-02-24
21970,2764.379,1961-02-25
21971,2725.294,1961-02-26
21972,2910.2642,1961-02-27
21973,3189.2678,1961-02-28
21974,3098.5085,1961-03-01
21975,2992.0864,1961-03-02
21976,2903.4014,1961-03-03
21977,2845.2588,1961-03-04
21978,2811.3147,1961-03-05
21979,2784.3552,1961-03-06
21980,2745.688,1961-03-07
21981,2700.8887,1961-03-08
21982,2649.119,1961-03-09
21983,2589.5747,1961-03-10
21984,2533.2188,1961-03-11
21985,2475.524,1961-03-12
21986,2427.5603,1961-03-13
21987,2384.012,1961-03-14
21988,2344.4163,1961-03-15
21989,2310.4646,1961-03-16
21990,2278.1174,1961-03-17
21991,2250.3394,1961-03-18
21992,2224.7327,1961-03-19
21993,2250.6936,1961-03-20
21994,2287.4866,1961-03-21
21995,2263.6597,1961-03-22
21996,2270.5598,1961-03-23
21997,2287.4749,1961-03-24
21998,2294.9333,1961-03-25
21999,2296.4675,1961-03-26
22000,2291.9292,1961-03-27
22001,2265.116,1961-03-28
22002,2277.288,1961-03-29
22003,2539.2036,1961-03-30
22004,2846.297,1961-03-31
22005,2712.96,1961-04-01
22006,2667.6902,1961-04-02
22007,2636.4917,1961-04-03
22008,2634.0798,1961-04-04
22009,2663.9158,1961-04-05
22010,2643.6003,1961-04-06
22011,2532.8254,1961-04-07
22012,2396.2815,1961-04-08
22013,2277.3474,1961-04-09
22014,2209.367,1961-04-10
22015,2211.2373,1961-04-11
22016,2232.245,1961-04-12
22017,2200.1929,1961-04-13
22018,2179.5935,1961-04-14
22019,2230.5571,1961-04-15
22020,2349.3577,1961-04-16
22021,2347.2273,1961-04-17
22022,2324.554,1961-04-18
22023,2320.5854,1961-04-19
22024,2355.0444,1961-04-20
22025,2420.4702,1961-04-21
22026,2492.7053,1961-04-22
22027,2597.1611,1961-04-23
22028,2785.4993,1961-04-24
22029,3028.0364,1961-04-25
22030,3390.2085,1961-04-26
22031,3688.7622,1961-04-27
22032,3736.9514,1961-04-28
22033,3614.526,1961-04-29
22034,3494.7566,1961-04-30
22035,3427.1074,1961-05-01
22036,3470.076,1961-05-02
22037,3586.1523,1961-05-03
22038,3607.1868,1961-05-04
22039,3574.051,1961-05-05
22040,3628.2808,1961-05-06
22041,3805.1748,1961-05-07
22042,3904.978,1961-05-08
22043,3812.6318,1961-05-09
22044,3715.7922,1961-05-10
22045,3586.1445,1961-05-11
22046,3455.2026,1961-05-12
22047,3324.656,1961-05-13
22048,3206.0137,1961-05-14
22049,3109.111,1961-05-15
22050,3032.8196,1961-05-16
22051,2969.9404,1961-05-17
22052,2917.3308,1961-05-18
22053,2876.5496,1961-05-19
22054,2863.1697,1961-05-20
22055,2868.1292,1961-05-21
22056,2845.6714,1961-05-22
22057,2807.273,1961-05-23
22058,2749.2793,1961-05-24
22059,2650.786,1961-05-25
22060,2587.9575,1961-05-26
22061,2602.1404,1961-05-27
22062,2717.1946,1961-05-28
22063,2858.859,1961-05-29
22064,3001.1711,1961-05-30
22065,3107.3186,1961-05-31
22066,3230.7673,1961-06-01
22067,3701.7434,1961-06-02
22068,4298.17,1961-06-03
22069,4403.9424,1961-06-04
22070,4534.0913,1961-06-05
22071,5084.07,1961-06-06
22072,5086.941,1961-06-07
22073,4633.4067,1961-06-08
22074,4270.5986,1961-06-09
22075,4313.7725,1961-06-10
22076,4494.3813,1961-06-11
22077,4644.0996,1961-06-12
22078,4778.1895,1961-06-13
22079,4950.394,1961-06-14
22080,4820.292,1961-06-15
22081,4507.457,1961-06-16
22082,4159.3296,1961-06-17
22083,3945.235,1961-06-18
22084,3802.273,1961-06-19
22085,3587.1753,1961-06-20
22086,3431.9375,1961-06-21
22087,3324.594,1961-06-22
22088,3252.6726,1961-06-23
22089,3203.2744,1961-06-24
22090,3132.6792,1961-06-25
22091,3604.46,1961-06-26
22092,5223.3306,1961-06-27
22093,5619.3306,1961-06-28
22094,4935.95,1961-06-29
22095,4302.252,1961-06-30
22096,3852.6255,1961-07-01
22097,3516.1216,1961-07-02
22098,3235.879,1961-07-03
22099,3030.064,1961-07-04
22100,2916.4414,1961-07-05
22101,2875.4365,1961-07-06
22102,2872.7996,1961-07-07
22103,2828.6304,1961-07-08
22104,2714.912,1961-07-09
22105,2557.6458,1961-07-10
22106,2419.9207,1961-07-11
22107,2333.9717,1961-07-12
22108,2373.328,1961-07-13
22109,2613.9355,1961-07-14
22110,2902.4348,1961-07-15
22111,3202.0085,1961-07-16
22112,3872.5796,1961-07-17
22113,4499.6753,1961-07-18
22114,4274.497,1961-07-19
22115,3895.324,1961-07-20
22116,3653.6682,1961-07-21
22117,3581.6626,1961-07-22
22118,3534.8367,1961-07-23
22119,3406.558,1961-07-24
22120,3211.4329,1961-07-25
22121,3015.7756,1961-07-26
22122,2867.0366,1961-07-27
22123,2806.5383,1961-07-28
22124,2897.0693,1961-07-29
22125,3083.9268,1961-07-30
22126,3200.653,1961-07-31
22127,3181.6685,1961-08-01
22128,3068.0151,1961-08-02
22129,2921.4912,1961-08-03
22130,2799.5203,1961-08-04
22131,2678.194,1961-08-05
22132,2575.9373,1961-08-06
22133,2530.243,1961-08-07
22134,2594.525,1961-08-08
22135,2660.8647,1961-08-09
22136,2534.3315,1961-08-10
22137,2539.0435,1961-08-11
22138,2616.205,1961-08-12
22139,2605.927,1961-08-13
22140,2647.712,1961-08-14
22141,2729.4563,1961-08-15
22142,2952.4827,1961-08-16
22143,3251.018,1961-08-17
22144,3456.818,1961-08-18
22145,3560.5044,1961-08-19
22146,3483.692,1961-08-20
22147,3345.7634,1961-08-21
22148,3199.3708,1961-08-22
22149,2991.7676,1961-08-23
22150,2819.253,1961-08-24
22151,2690.4307,1961-08-25
22152,2594.5793,1961-08-26
22153,2523.702,1961-08-27
22154,2461.2378,1961-08-28
22155,2389.2864,1961-08-29
22156,2305.232,1961-08-30
22157,2239.5432,1961-08-31
22158,2173.4792,1961-09-01
22159,2100.5532,1961-09-02
22160,2017.9778,1961-09-03
22161,2005.6038,1961-09-04
22162,2032.2476,1961-09-05
22163,2108.3374,1961-09-06
22164,2356.9336,1961-09-07
22165,2527.7175,1961-09-08
22166,2527.9097,1961-09-09
22167,2436.2898,1961-09-10
22168,2320.472,1961-09-11
22169,2193.0552,1961-09-12
22170,2052.4666,1961-09-13
22171,1925.3309,1961-09-14
22172,1800.7548,1961-09-15
22173,1696.1324,1961-09-16
22174,1604.9672,1961-09-17
22175,1532.305,1961-09-18
22176,1465.8408,1961-09-19
22177,1413.4181,1961-09-20
22178,1366.77,1961-09-21
22179,1322.3545,1961-09-22
22180,1285.6521,1961-09-23
22181,1257.551,1961-09-24
22182,1223.3514,1961-09-25
22183,1171.1184,1961-09-26
22184,1118.1567,1961-09-27
22185,1085.315,1961-09-28
22186,1105.225,1961-09-29
22187,1117.5983,1961-09-30
22188,1068.8241,1961-10-01
22189,1076.1401,1961-10-02
22190,1084.6967,1961-10-03
22191,1227.9213,1961-10-04
22192,1409.1849,1961-10-05
22193,1521.9934,1961-10-06
22194,1570.4174,1961-10-07
22195,1562.5922,1961-10-08
22196,1538.544,1961-10-09
22197,1531.8898,1961-10-10
22198,1527.2549,1961-10-11
22199,1515.7065,1961-10-12
22200,1492.0137,1961-10-13
22201,1459.9553,1961-10-14
22202,1423.0336,1961-10-15
22203,1389.8678,1961-10-16
22204,1464.0459,1961-10-17
22205,1746.052,1961-10-18
22206,2009.4976,1961-10-19
22207,2128.3928,1961-10-20
22208,2113.988,1961-10-21
22209,2032.2943,1961-10-22
22210,1948.8611,1961-10-23
22211,1955.4564,1961-10-24
22212,1970.7218,1961-10-25
22213,2073.5654,1961-10-26
22214,2264.0085,1961-10-27
22215,2274.5742,1961-10-28
22216,2112.2725,1961-10-29
22217,1900.0566,1961-10-30
22218,1717.4781,1961-10-31
22219,1591.162,1961-11-01
22220,1516.4403,1961-11-02
22221,1466.6963,1961-11-03
22222,1421.7076,1961-11-04
22223,1387.4243,1961-11-05
22224,1351.5029,1961-11-06
22225,1314.7074,1961-11-07
22226,1333.8884,1961-11-08
22227,1399.363,1961-11-09
22228,1427.4438,1961-11-10
22229,1467.5948,1961-11-11
22230,1526.8866,1961-11-12
22231,1630.3848,1961-11-13
22232,1741.5839,1961-11-14
22233,1758.7844,1961-11-15
22234,1734.8687,1961-11-16
22235,1696.6609,1961-11-17
22236,1651.4181,1961-11-18
22237,1613.1248,1961-11-19
22238,1584.39,1961-11-20
22239,1562.4459,1961-11-21
22240,1548.5742,1961-11-22
22241,1549.1964,1961-11-23
22242,1559.4292,1961-11-24
22243,1555.0144,1961-11-25
22244,1689.4431,1961-11-26
22245,2033.6125,1961-11-27
22246,2171.6682,1961-11-28
22247,2078.1711,1961-11-29
22248,2235.9592,1961-11-30
22249,2860.8547,1961-12-01
22250,3123.134,1961-12-02
22251,2875.0586,1961-12-03
22252,2827.85,1961-12-04
22253,2713.279,1961-12-05
22254,2482.0854,1961-12-06
22255,2325.93,1961-12-07
22256,2210.5518,1961-12-08
22257,2132.3845,1961-12-09
22258,2135.2673,1961-12-10
22259,2182.4863,1961-12-11
22260,2221.0466,1961-12-12
22261,2548.622,1961-12-13
22262,2991.5264,1961-12-14
22263,3317.64,1961-12-15
22264,3489.106,1961-12-16
22265,3459.4177,1961-12-17
22266,3304.446,1961-12-18
22267,3103.5557,1961-12-19
22268,2893.1223,1961-12-20
22269,2728.3093,1961-12-21
22270,2617.2063,1961-12-22
22271,2544.279,1961-12-23
22272,2495.6326,1961-12-24
22273,2467.0469,1961-12-25
22274,2445.6711,1961-12-26
22275,2427.9421,1961-12-27
22276,2413.9656,1961-12-28
22277,2411.6077,1961-12-29
22278,2408.1484,1961-12-30
22279,2447.9595,1961-12-31
22280,2449.584,1962-01-01
22281,2436.5056,1962-01-02
22282,2484.8481,1962-01-03
22283,2628.2788,1962-01-04
22284,2809.5579,1962-01-05
22285,2948.6826,1962-01-06
22286,2971.1262,1962-01-07
22287,2897.665,1962-01-08
22288,2791.8513,1962-01-09
22289,2783.3171,1962-01-10
22290,2804.6309,1962-01-11
22291,2807.3696,1962-01-12
22292,2899.917,1962-01-13
22293,3064.768,1962-01-14
22294,3221.5078,1962-01-15
22295,3279.62,1962-01-16
22296,3319.0752,1962-01-17
22297,3342.4468,1962-01-18
22298,3310.574,1962-01-19
22299,3218.2515,1962-01-20
22300,3073.6626,1962-01-21
22301,2920.4053,1962-01-22
22302,2828.195,1962-01-23
22303,2860.7473,1962-01-24
22304,2881.1147,1962-01-25
22305,2868.5405,1962-01-26
22306,2886.7058,1962-01-27
22307,2922.8618,1962-01-28
22308,2959.0833,1962-01-29
22309,2966.6416,1962-01-30
22310,2945.6643,1962-01-31
22311,2926.4067,1962-02-01
22312,2904.654,1962-02-02
22313,2901.3926,1962-02-03
22314,2996.0112,1962-02-04
22315,3249.2341,1962-02-05
22316,3359.6018,1962-02-06
22317,3334.8096,1962-02-07
22318,3232.8354,1962-02-08
22319,3125.2803,1962-02-09
22320,3042.1123,1962-02-10
22321,2998.0884,1962-02-11
22322,3177.399,1962-02-12
22323,3681.7075,1962-02-13
22324,3890.0056,1962-02-14
22325,3961.2126,1962-02-15
22326,4016.9563,1962-02-16
22327,3842.745,1962-02-17
22328,3608.1326,1962-02-18
22329,3433.6523,1962-02-19
22330,3291.0923,1962-02-20
22331,3154.823,1962-02-21
22332,3023.0825,1962-02-22
22333,2899.59,1962-02-23
22334,2805.4165,1962-02-24
22335,2736.9807,1962-02-25
22336,2693.9138,1962-02-26
22337,2660.041,1962-02-27
22338,2630.8083,1962-02-28
22339,2607.0815,1962-03-01
22340,2593.4382,1962-03-02
22341,2590.9187,1962-03-03
22342,2648.3762,1962-03-04
22343,2801.8574,1962-03-05
22344,2946.9648,1962-03-06
22345,2981.7104,1962-03-07
22346,2934.1343,1962-03-08
22347,2864.334,1962-03-09
22348,2810.154,1962-03-10
22349,2768.4607,1962-03-11
22350,2711.4087,1962-03-12
22351,2651.5518,1962-03-13
22352,2601.6318,1962-03-14
22353,2553.9521,1962-03-15
22354,2516.272,1962-03-16
22355,2491.261,1962-03-17
22356,2464.078,1962-03-18
22357,2435.3838,1962-03-19
22358,2410.0884,1962-03-20
22359,2383.9473,1962-03-21
22360,2363.46,1962-03-22
22361,2345.214,1962-03-23
22362,2325.942,1962-03-24
22363,2303.0442,1962-03-25
22364,2282.0837,1962-03-26
22365,2264.7896,1962-03-27
22366,2252.5833,1962-03-28
22367,2305.0793,1962-03-29
22368,2677.3813,1962-03-30
22369,3430.9314,1962-03-31
22370,3975.9038,1962-04-01
22371,4006.7385,1962-04-02
22372,3727.3215,1962-04-03
22373,3446.0544,1962-04-04
22374,3268.3877,1962-04-05
22375,3105.2527,1962-04-06
22376,3046.4575,1962-04-07
22377,3048.9602,1962-04-08
22378,2892.882,1962-04-09
22379,2768.7515,1962-04-10
22380,2721.5256,1962-04-11
22381,2688.2253,1962-04-12
22382,2663.872,1962-04-13
22383,2650.4182,1962-04-14
22384,2641.9224,1962-04-15
22385,2636.1265,1962-04-16
22386,2630.878,1962-04-17
22387,2649.4187,1962-04-18
22388,2670.3875,1962-04-19
22389,2656.8645,1962-04-20
22390,2642.9312,1962-04-21
22391,2625.202,1962-04-22
22392,2614.9958,1962-04-23
22393,2601.0771,1962-04-24
22394,2587.1372,1962-04-25
22395,2581.7002,1962-04-26
22396,2604.9812,1962-04-27
22397,2667.67,1962-04-28
22398,2769.6174,1962-04-29
22399,2884.5103,1962-04-30
22400,2969.9187,1962-05-01
22401,2972.5198,1962-05-02
22402,2897.3433,1962-05-03
22403,2782.505,1962-05-04
22404,2659.7925,1962-05-05
22405,2580.9355,1962-05-06
22406,2528.4497,1962-05-07
22407,2494.2437,1962-05-08
22408,2583.487,1962-05-09
22409,2849.8303,1962-05-10
22410,3148.406,1962-05-11
22411,3426.2925,1962-05-12
22412,3648.7068,1962-05-13
22413,3697.5151,1962-05-14
22414,3585.2366,1962-05-15
22415,3424.8223,1962-05-16
22416,3255.03,1962-05-17
22417,3123.2434,1962-05-18
22418,3057.0798,1962-05-19
22419,2981.0947,1962-05-20
22420,2954.5188,1962-05-21
22421,3026.466,1962-05-22
22422,3144.3555,1962-05-23
22423,3270.9392,1962-05-24
22424,3288.6238,1962-05-25
22425,3212.2063,1962-05-26
22426,3117.3403,1962-05-27
22427,3108.4421,1962-05-28
22428,3142.9912,1962-05-29
22429,3013.096,1962-05-30
22430,2924.857,1962-05-31
22431,2906.9255,1962-06-01
22432,2931.7327,1962-06-02
22433,3002.0845,1962-06-03
22434,3104.654,1962-06-04
22435,3147.7192,1962-06-05
22436,3094.4875,1962-06-06
22437,2998.7505,1962-06-07
22438,2908.2075,1962-06-08
22439,2834.1992,1962-06-09
22440,2773.1487,1962-06-10
22441,2723.9685,1962-06-11
22442,2691.7727,1962-06-12
22443,2676.8416,1962-06-13
22444,2667.2136,1962-06-14
22445,2656.5544,1962-06-15
22446,2646.0295,1962-06-16
22447,2658.8328,1962-06-17
22448,2701.1707,1962-06-18
22449,2753.5442,1962-06-19
22450,2810.7517,1962-06-20
22451,2929.651,1962-06-21
22452,3089.0295,1962-06-22
22453,3199.7563,1962-06-23
22454,3236.0374,1962-06-24
22455,3227.7463,1962-06-25
22456,3189.7917,1962-06-26
22457,3126.6533,1962-06-27
22458,3079.07,1962-06-28
22459,3028.4758,1962-06-29
22460,2975.0127,1962-06-30
22461,2922.2244,1962-07-01
22462,2832.4114,1962-07-02
22463,2656.599,1962-07-03
22464,2454.407,1962-07-04
22465,2292.6648,1962-07-05
22466,2179.5342,1962-07-06
22467,2111.1775,1962-07-07
22468,2083.7676,1962-07-08
22469,2049.9941,1962-07-09
22470,2081.1394,1962-07-10
22471,2166.8215,1962-07-11
22472,2319.8984,1962-07-12
22473,2516.338,1962-07-13
22474,2545.1096,1962-07-14
22475,2654.9802,1962-07-15
22476,2682.2407,1962-07-16
22477,2687.601,1962-07-17
22478,2753.262,1962-07-18
22479,2803.763,1962-07-19
22480,2817.4724,1962-07-20
22481,2683.79,1962-07-21
22482,2508.0833,1962-07-22
22483,2337.0073,1962-07-23
22484,2184.0388,1962-07-24
22485,2081.6973,1962-07-25
22486,2118.305,1962-07-26
22487,2232.2815,1962-07-27
22488,2259.607,1962-07-28
22489,2200.6492,1962-07-29
22490,2124.7334,1962-07-30
22491,2059.6272,1962-07-31
22492,1994.289,1962-08-01
22493,1890.5046,1962-08-02
22494,1773.0516,1962-08-03
22495,1685.1472,1962-08-04
22496,1673.3943,1962-08-05
22497,1903.3599,1962-08-06
22498,2481.7166,1962-08-07
22499,2818.3367,1962-08-08
22500,2831.1882,1962-08-09
22501,2711.8318,1962-08-10
22502,2502.4922,1962-08-11
22503,2303.0442,1962-08-12
22504,2133.5396,1962-08-13
22505,2015.5146,1962-08-14
22506,1916.9342,1962-08-15
22507,1836.5763,1962-08-16
22508,1813.9648,1962-08-17
22509,1767.338,1962-08-18
22510,1690.913,1962-08-19
22511,1654.227,1962-08-20
22512,1620.2452,1962-08-21
22513,1598.2765,1962-08-22
22514,1620.6133,1962-08-23
22515,1677.0762,1962-08-24
22516,1786.8212,1962-08-25
22517,1893.6605,1962-08-26
22518,1960.0413,1962-08-27
22519,1938.3517,1962-08-28
22520,1833.1761,1962-08-29
22521,1694.8633,1962-08-30
22522,1558.4846,1962-08-31
22523,1426.663,1962-09-01
22524,1343.3096,1962-09-02
22525,1307.1573,1962-09-03
22526,1313.2686,1962-09-04
22527,1286.7728,1962-09-05
22528,1282.676,1962-09-06
22529,1449.3031,1962-09-07
22530,1883.9385,1962-09-08
22531,2237.0771,1962-09-09
22532,2345.5994,1962-09-10
22533,2272.2954,1962-09-11
22534,2076.7114,1962-09-12
22535,1832.8134,1962-09-13
22536,1618.7256,1962-09-14
22537,1451.4386,1962-09-15
22538,1345.4481,1962-09-16
22539,1278.5253,1962-09-17
22540,1192.3744,1962-09-18
22541,1158.3029,1962-09-19
22542,1185.918,1962-09-20
22543,1230.9307,1962-09-21
22544,1305.6072,1962-09-22
22545,1384.8162,1962-09-23
22546,1401.444,1962-09-24
22547,1376.689,1962-09-25
22548,1327.6321,1962-09-26
22549,1314.0071,1962-09-27
22550,1309.5884,1962-09-28
22551,1281.3085,1962-09-29
22552,1265.5896,1962-09-30
22553,1256.8168,1962-10-01
22554,1248.578,1962-10-02
22555,1248.4283,1962-10-03
22556,1206.0339,1962-10-04
22557,1151.78,1962-10-05
22558,1107.7103,1962-10-06
22559,1062.5891,1962-10-07
22560,1010.03,1962-10-08
22561,953.4175,1962-10-09
22562,890.7437,1962-10-10
22563,823.92566,1962-10-11
22564,757.44006,1962-10-12
22565,694.93317,1962-10-13
22566,633.957,1962-10-14
22567,578.7456,1962-10-15
22568,533.82776,1962-10-16
22569,495.58527,1962-10-17
22570,467.06036,1962-10-18
22571,440.2946,1962-10-19
22572,419.2988,1962-10-20
22573,401.7018,1962-10-21
22574,387.13074,1962-10-22
22575,373.57758,1962-10-23
22576,362.40372,1962-10-24
22577,353.62085,1962-10-25
22578,390.66876,1962-10-26
22579,436.87064,1962-10-27
22580,447.48633,1962-10-28
22581,457.23117,1962-10-29
22582,476.85577,1962-10-30
22583,490.61212,1962-10-31
22584,500.29282,1962-11-01
22585,518.8276,1962-11-02
22586,548.62396,1962-11-03
22587,581.28314,1962-11-04
22588,599.37585,1962-11-05
22589,599.45715,1962-11-06
22590,594.4385,1962-11-07
22591,594.68774,1962-11-08
22592,620.0273,1962-11-09
22593,686.77216,1962-11-10
22594,763.73975,1962-11-11
22595,824.822,1962-11-12
22596,898.2966,1962-11-13
22597,935.8338,1962-11-14
22598,923.8175,1962-11-15
22599,895.8701,1962-11-16
22600,890.4905,1962-11-17
22601,903.5102,1962-11-18
22602,896.96216,1962-11-19
22603,885.70715,1962-11-20
22604,881.0756,1962-11-21
22605,884.7854,1962-11-22
22606,883.43494,1962-11-23
22607,897.37695,1962-11-24
22608,900.33136,1962-11-25
22609,889.9199,1962-11-26
22610,882.2645,1962-11-27
22611,850.52637,1962-11-28
22612,814.475,1962-11-29
22613,791.5362,1962-11-30
22614,777.42804,1962-12-01
22615,765.32495,1962-12-02
22616,751.54297,1962-12-03
22617,733.14465,1962-12-04
22618,709.8994,1962-12-05
22619,683.0195,1962-12-06
22620,649.35,1962-12-07
22621,612.76556,1962-12-08
22622,615.9469,1962-12-09
22623,652.09326,1962-12-10
22624,685.6163,1962-12-11
22625,733.3457,1962-12-12
22626,739.258,1962-12-13
22627,823.57666,1962-12-14
22628,1081.4008,1962-12-15
22629,1559.9559,1962-12-16
22630,1821.4065,1962-12-17
22631,1917.1202,1962-12-18
22632,1911.9741,1962-12-19
22633,1847.8457,1962-12-20
22634,1794.1702,1962-12-21
22635,1747.1052,1962-12-22
22636,1736.1912,1962-12-23
22637,1734.4692,1962-12-24
22638,1715.163,1962-12-25
22639,1662.8439,1962-12-26
22640,1594.573,1962-12-27
22641,1518.53,1962-12-28
22642,1451.3898,1962-12-29
22643,1390.986,1962-12-30
22644,1339.2936,1962-12-31
22645,1313.8654,1963-01-01
22646,1307.0231,1963-01-02
22647,1393.9634,1963-01-03
22648,1776.9502,1963-01-04
22649,2063.7888,1963-01-05
22650,2021.9122,1963-01-06
22651,1937.159,1963-01-07
22652,1869.4838,1963-01-08
22653,1825.3925,1963-01-09
22654,1780.3633,1963-01-10
22655,1738.4614,1963-01-11
22656,1692.6909,1963-01-12
22657,1648.0011,1963-01-13
22658,1601.3947,1963-01-14
22659,1558.851,1963-01-15
22660,1520.0267,1963-01-16
22661,1485.8131,1963-01-17
22662,1450.6731,1963-01-18
22663,1434.9706,1963-01-19
22664,1403.6165,1963-01-20
22665,1388.0999,1963-01-21
22666,1376.1117,1963-01-22
22667,1362.1133,1963-01-23
22668,1353.5824,1963-01-24
22669,1348.1271,1963-01-25
22670,1361.68,1963-01-26
22671,1370.7695,1963-01-27
22672,1360.6139,1963-01-28
22673,1346.5742,1963-01-29
22674,1334.3308,1963-01-30
22675,1326.8909,1963-01-31
22676,1301.0258,1963-02-01
22677,1275.5226,1963-02-02
22678,1259.5049,1963-02-03
22679,1248.5603,1963-02-04
22680,1239.6019,1963-02-05
22681,1231.1431,1963-02-06
22682,1234.8878,1963-02-07
22683,1225.7291,1963-02-08
22684,1222.2739,1963-02-09
22685,1233.3484,1963-02-10
22686,1245.599,1963-02-11
22687,1255.2634,1963-02-12
22688,1274.5178,1963-02-13
22689,1282.9591,1963-02-14
22690,1284.1516,1963-02-15
22691,1324.1869,1963-02-16
22692,1387.334,1963-02-17
22693,1432.3438,1963-02-18
22694,1425.1572,1963-02-19
22695,1377.9424,1963-02-20
22696,1328.6465,1963-02-21
22697,1305.3541,1963-02-22
22698,1297.2063,1963-02-23
22699,1294.7213,1963-02-24
22700,1293.8645,1963-02-25
22701,1291.496,1963-02-26
22702,1250.5511,1963-02-27
22703,1193.4573,1963-02-28
22704,1156.3575,1963-03-01
22705,1133.6605,1963-03-02
22706,1118.4299,1963-03-03
22707,1107.0374,1963-03-04
22708,1097.5463,1963-03-05
22709,1089.42,1963-03-06
22710,1084.2206,1963-03-07
22711,1088.525,1963-03-08
22712,1133.7556,1963-03-09
22713,1200.0542,1963-03-10
22714,1294.8619,1963-03-11
22715,1515.3679,1963-03-12
22716,1652.972,1963-03-13
22717,1649.365,1963-03-14
22718,1586.4852,1963-03-15
22719,1501.7755,1963-03-16
22720,1428.424,1963-03-17
22721,1415.1824,1963-03-18
22722,1437.6062,1963-03-19
22723,1445.919,1963-03-20
22724,1459.1217,1963-03-21
22725,1467.2742,1963-03-22
22726,1469.2361,1963-03-23
22727,1477.581,1963-03-24
22728,1505.671,1963-03-25
22729,1593.7421,1963-03-26
22730,1763.1873,1963-03-27
22731,1864.6719,1963-03-28
22732,1884.7775,1963-03-29
22733,1847.9132,1963-03-30
22734,1773.8982,1963-03-31
22735,1730.9083,1963-04-01
22736,1738.037,1963-04-02
22737,1793.5946,1963-04-03
22738,1852.682,1963-04-04
22739,1863.1945,1963-04-05
22740,1839.4022,1963-04-06
22741,1806.4287,1963-04-07
22742,1773.3567,1963-04-08
22743,1722.885,1963-04-09
22744,1710.3794,1963-04-10
22745,1709.0343,1963-04-11
22746,1689.0527,1963-04-12
22747,1685.6622,1963-04-13
22748,1699.2235,1963-04-14
22749,1746.6798,1963-04-15
22750,1810.1763,1963-04-16
22751,1797.59,1963-04-17
22752,1758.0552,1963-04-18
22753,1730.2275,1963-04-19
22754,1717.4904,1963-04-20
22755,1715.2682,1963-04-21
22756,1723.596,1963-04-22
22757,1741.7916,1963-04-23
22758,1765.2245,1963-04-24
22759,1792.3531,1963-04-25
22760,1834.4885,1963-04-26
22761,1893.8303,1963-04-27
22762,1968.3898,1963-04-28
22763,2030.6235,1963-04-29
22764,2050.3164,1963-04-30
