,baseflow,channelStorage,directRunoff,domesticWaterWithdrawal,gwRecharge,industryWaterWithdrawal,interflowTotal,irrigationWaterWithdrawal,livestockWaterWithdrawal,nonIrrWaterConsumption,snowCoverSWE,snowFreeWater,storGroundwater,storLowTotal,storUppTotal,surfaceWaterStorage,totalEvaporation,totLandSurfaceActuaET
47,0.0013660353,22641774.0,0.0,3.5903457e-05,0.0015306236,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.084163986,0.0008070089,0.22367778,0.20530935,0.051462665,0.010772321,0.00026980185,0.00026978776
48,0.001364824,22207036.0,0.0,3.5903457e-05,0.0014030578,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08420434,0.000739495,0.22367801,0.20415787,0.05097722,0.010564461,0.00026103924,0.0002610256
49,0.0013622596,21787368.0,0.0,3.5903457e-05,0.0012942945,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08424131,0.0006762292,0.2235672,0.20304248,0.050573435,0.010363808,0.0002511792,0.00025116617
50,0.0013586311,21367568.0,0.0,3.5903457e-05,0.0012022473,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08427512,0.0006156025,0.22336799,0.20196505,0.05021736,0.010163174,0.00025807507,0.0002580618
51,0.0013540707,20954164.0,0.0,3.5903457e-05,0.0011204502,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.084305905,0.00055876735,0.22309637,0.20092733,0.0498922,0.009965513,0.00026850044,0.00026848653
52,0.0013485514,20576838.0,0.0,3.5903457e-05,0.0010365344,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.084333844,0.00050905143,0.22274153,0.19994044,0.04958486,0.009785172,0.00027948324,0.0002794693
53,0.0013421878,20185232.0,0.0,3.5903457e-05,0.0009611947,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.084359296,0.00046006087,0.22231774,0.19899692,0.049286693,0.009597975,0.0003040553,0.00030403986
54,0.0013351224,19721260.0,0.0,3.5903457e-05,0.0008956888,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.084382296,0.00041122944,0.22183546,0.19808918,0.04899157,0.009376597,0.00033300486,0.00033298787
55,0.001327295,19388656.0,0.0,3.5903457e-05,0.0008155685,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08440286,0.00037040425,0.22130999,0.19723833,0.04869913,0.009217265,0.0003480161,0.00034799823
56,0.0013186916,19029198.0,0.0,3.5903457e-05,0.00074178656,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08442138,0.0003350744,0.2206951,0.19644514,0.048418768,0.009045504,0.00034860012,0.0003485823
57,0.0013095113,18685954.0,0.0,3.5903457e-05,0.00068042014,7.9843965e-05,0.0,0.0,1.3215339e-07,6.981116e-05,0.08491688,0.00030090357,0.22002319,0.19569933,0.048841745,0.008881427,0.00037321134,0.00037319257
58,0.0012998591,18959608.0,0.00025296377,3.5903457e-05,0.000627558,7.9843965e-05,1.4557557e-07,0.0,1.3215339e-07,6.981116e-05,0.08852047,0.00026808173,0.21930802,0.19511703,0.05178231,0.009011256,0.00040033227,0.00040031213
59,0.0012900406,18932802.0,0.0001315417,3.3663448e-05,0.0005870227,7.211714e-05,5.2014006e-05,0.0,1.3002737e-07,8.0568505e-05,0.08915802,0.00030281534,0.21856888,0.19507328,0.053345673,0.008998498,0.0003548947,0.00035487482
60,0.0012806142,20276734.0,0.000870152,3.3663448e-05,0.00059531425,7.211714e-05,6.094896e-05,0.0,1.3002737e-07,8.0568505e-05,0.09000035,0.0007405614,0.21784654,0.19516361,0.0579484,0.009635651,0.00043153614,0.00043151272
