,discharge,datetime
16719,1774.8625,1946-10-11
16720,1744.9283,1946-10-12
16721,1672.6504,1946-10-13
16722,1590.3876,1946-10-14
16723,1514.1428,1946-10-15
16724,1441.2267,1946-10-16
16725,1360.9001,1946-10-17
16726,1271.7207,1946-10-18
16727,1182.3652,1946-10-19
16728,1112.73,1946-10-20
16729,1062.6139,1946-10-21
16730,1003.05896,1946-10-22
16731,949.4403,1946-10-23
16732,918.18243,1946-10-24
16733,904.72424,1946-10-25
16734,903.07196,1946-10-26
16735,921.53656,1946-10-27
16736,953.14795,1946-10-28
16737,982.2837,1946-10-29
16738,1016.95325,1946-10-30
16739,1061.9609,1946-10-31
16740,1105.3856,1946-11-01
16741,1127.5514,1946-11-02
16742,1120.2178,1946-11-03
16743,1086.911,1946-11-04
16744,1039.2479,1946-11-05
16745,983.12213,1946-11-06
16746,929.10065,1946-11-07
16747,884.5165,1946-11-08
16748,849.2511,1946-11-09
16749,820.54065,1946-11-10
16750,796.06165,1946-11-11
16751,774.02136,1946-11-12
16752,755.98663,1946-11-13
16753,764.5438,1946-11-14
16754,767.75085,1946-11-15
16755,738.0988,1946-11-16
16756,722.5028,1946-11-17
16757,710.17175,1946-11-18
16758,686.23535,1946-11-19
16759,668.82623,1946-11-20
16760,654.2713,1946-11-21
16761,648.2334,1946-11-22
16762,649.75085,1946-11-23
16763,658.30414,1946-11-24
16764,690.3985,1946-11-25
16765,732.5018,1946-11-26
16766,764.1988,1946-11-27
16767,792.9588,1946-11-28
16768,823.85803,1946-11-29
16769,850.0927,1946-11-30
16770,928.28925,1946-12-01
16771,1074.0162,1946-12-02
16772,1188.8748,1946-12-03
16773,1361.9313,1946-12-04
16774,1533.688,1946-12-05
16775,1649.4734,1946-12-06
16776,1667.2744,1946-12-07
16777,1613.173,1946-12-08
16778,1531.5479,1946-12-09
16779,1449.8102,1946-12-10
16780,1379.7295,1946-12-11
16781,1326.4939,1946-12-12
16782,1291.2141,1946-12-13
16783,1271.5728,1946-12-14
16784,1263.4154,1946-12-15
16785,1261.2352,1946-12-16
16786,1259.5046,1946-12-17
16787,1255.4435,1946-12-18
16788,1249.0367,1946-12-19
16789,1241.1201,1946-12-20
16790,1232.1985,1946-12-21
16791,1222.2753,1946-12-22
16792,1211.1385,1946-12-23
16793,1198.5828,1946-12-24
16794,1208.7135,1946-12-25
16795,1236.1422,1946-12-26
16796,1238.8558,1946-12-27
16797,1259.4156,1946-12-28
16798,1287.123,1946-12-29
16799,1265.3425,1946-12-30
16800,1235.6919,1946-12-31
16801,1200.5381,1947-01-01
16802,1158.3608,1947-01-02
16803,1123.5435,1947-01-03
16804,1096.3405,1947-01-04
16805,1075.5319,1947-01-05
16806,1058.1969,1947-01-06
16807,1040.5995,1947-01-07
16808,1019.3451,1947-01-08
16809,993.271,1947-01-09
16810,964.16864,1947-01-10
16811,1002.31824,1947-01-11
16812,1151.8982,1947-01-12
16813,1313.5452,1947-01-13
16814,1499.357,1947-01-14
16815,1693.8491,1947-01-15
16816,1838.192,1947-01-16
16817,1964.9015,1947-01-17
16818,2088.5256,1947-01-18
16819,2189.2795,1947-01-19
16820,2217.4597,1947-01-20
16821,2161.2136,1947-01-21
16822,2053.3857,1947-01-22
16823,1931.9076,1947-01-23
16824,1819.8359,1947-01-24
16825,1727.1014,1947-01-25
16826,1656.2915,1947-01-26
16827,1605.952,1947-01-27
16828,1571.6991,1947-01-28
16829,1547.8955,1947-01-29
16830,1529.419,1947-01-30
16831,1512.7513,1947-01-31
16832,1495.665,1947-02-01
16833,1479.0903,1947-02-02
16834,1488.987,1947-02-03
16835,1518.7354,1947-02-04
16836,1498.0753,1947-02-05
16837,1477.9183,1947-02-06
16838,1455.2708,1947-02-07
16839,1441.6365,1947-02-08
16840,1576.2349,1947-02-09
16841,1790.3676,1947-02-10
16842,1878.2067,1947-02-11
16843,1882.0427,1947-02-12
16844,1817.2213,1947-02-13
16845,1719.7865,1947-02-14
16846,1618.5247,1947-02-15
16847,1523.5125,1947-02-16
16848,1435.3882,1947-02-17
16849,1355.259,1947-02-18
16850,1286.1531,1947-02-19
16851,1230.3197,1947-02-20
16852,1190.6526,1947-02-21
16853,1178.3335,1947-02-22
16854,1180.6014,1947-02-23
16855,1204.2125,1947-02-24
16856,1269.649,1947-02-25
16857,1370.236,1947-02-26
16858,1469.4954,1947-02-27
16859,1600.8746,1947-02-28
16860,1670.8835,1947-03-01
16861,1556.0004,1947-03-02
16862,1437.6597,1947-03-03
16863,1359.1833,1947-03-04
16864,1370.5901,1947-03-05
16865,1559.3389,1947-03-06
16866,1857.9423,1947-03-07
16867,2154.137,1947-03-08
16868,2287.439,1947-03-09
16869,2389.0403,1947-03-10
16870,2503.5066,1947-03-11
16871,2494.5,1947-03-12
16872,2522.5188,1947-03-13
16873,2505.4263,1947-03-14
16874,2357.9353,1947-03-15
16875,2248.6047,1947-03-16
16876,2156.656,1947-03-17
16877,2084.2046,1947-03-18
16878,2030.3217,1947-03-19
16879,1996.15,1947-03-20
16880,2102.292,1947-03-21
16881,2374.459,1947-03-22
16882,2641.1504,1947-03-23
16883,2794.0195,1947-03-24
16884,2827.6133,1947-03-25
16885,2803.278,1947-03-26
16886,2781.3423,1947-03-27
16887,2837.6665,1947-03-28
16888,2899.728,1947-03-29
16889,2904.3447,1947-03-30
16890,2898.9607,1947-03-31
16891,2890.3865,1947-04-01
16892,2889.4924,1947-04-02
16893,2914.7615,1947-04-03
16894,3044.4404,1947-04-04
16895,3133.0366,1947-04-05
16896,3054.0393,1947-04-06
16897,2964.8123,1947-04-07
16898,2910.0325,1947-04-08
16899,2837.4907,1947-04-09
16900,2749.2004,1947-04-10
16901,2691.4302,1947-04-11
16902,2665.4766,1947-04-12
16903,2667.5994,1947-04-13
16904,2673.8008,1947-04-14
16905,2657.1147,1947-04-15
16906,2611.0872,1947-04-16
16907,2551.2385,1947-04-17
16908,2517.9148,1947-04-18
16909,2548.191,1947-04-19
16910,2647.237,1947-04-20
16911,2804.3962,1947-04-21
16912,3011.9966,1947-04-22
16913,3198.271,1947-04-23
16914,3256.081,1947-04-24
16915,3273.7551,1947-04-25
16916,3269.946,1947-04-26
16917,3260.2236,1947-04-27
16918,3266.952,1947-04-28
16919,3446.636,1947-04-29
16920,3711.8574,1947-04-30
16921,3811.7563,1947-05-01
16922,3908.7004,1947-05-02
16923,3905.9805,1947-05-03
16924,3972.2092,1947-05-04
16925,4038.669,1947-05-05
16926,3906.6897,1947-05-06
16927,3744.3237,1947-05-07
16928,3538.4707,1947-05-08
16929,3317.4978,1947-05-09
16930,3111.247,1947-05-10
16931,2926.7979,1947-05-11
16932,2749.0732,1947-05-12
16933,2558.2598,1947-05-13
16934,2361.5935,1947-05-14
16935,2182.2307,1947-05-15
16936,2053.7605,1947-05-16
16937,1987.5615,1947-05-17
16938,1948.3846,1947-05-18
16939,1905.7472,1947-05-19
16940,1843.9929,1947-05-20
16941,1770.0774,1947-05-21
16942,1698.6772,1947-05-22
16943,1636.9438,1947-05-23
16944,1599.4746,1947-05-24
16945,1623.0774,1947-05-25
16946,1711.1132,1947-05-26
16947,1813.0531,1947-05-27
16948,1880.8472,1947-05-28
16949,1898.6777,1947-05-29
16950,1860.1382,1947-05-30
16951,1784.1313,1947-05-31
16952,1691.1785,1947-06-01
16953,1589.4235,1947-06-02
16954,1479.2188,1947-06-03
16955,1365.8976,1947-06-04
16956,1269.6671,1947-06-05
16957,1196.3065,1947-06-06
16958,1155.4917,1947-06-07
16959,1139.1807,1947-06-08
16960,1163.335,1947-06-09
16961,1226.389,1947-06-10
16962,1289.1208,1947-06-11
16963,1307.1613,1947-06-12
16964,1271.3953,1947-06-13
16965,1223.7377,1947-06-14
16966,1230.3422,1947-06-15
16967,1229.1305,1947-06-16
16968,1192.3302,1947-06-17
16969,1182.7441,1947-06-18
16970,1191.1428,1947-06-19
16971,1196.7797,1947-06-20
16972,1234.6473,1947-06-21
16973,1308.6044,1947-06-22
16974,1347.0571,1947-06-23
16975,1397.7855,1947-06-24
16976,1453.5151,1947-06-25
16977,1497.7417,1947-06-26
16978,1504.2927,1947-06-27
16979,1457.2217,1947-06-28
16980,1367.5591,1947-06-29
16981,1241.0729,1947-06-30
16982,1113.1782,1947-07-01
16983,975.05566,1947-07-02
16984,1075.4446,1947-07-03
16985,1298.4519,1947-07-04
16986,1492.6731,1947-07-05
16987,1528.1842,1947-07-06
16988,1420.5826,1947-07-07
16989,1299.498,1947-07-08
16990,1484.4976,1947-07-09
16991,2128.5283,1947-07-10
16992,2997.6191,1947-07-11
16993,3700.914,1947-07-12
16994,3658.0981,1947-07-13
16995,3172.8752,1947-07-14
16996,2668.215,1947-07-15
16997,2247.9504,1947-07-16
16998,1922.7637,1947-07-17
16999,1679.4548,1947-07-18
17000,1498.6627,1947-07-19
17001,1366.5579,1947-07-20
17002,1279.6093,1947-07-21
17003,1229.866,1947-07-22
17004,1203.2333,1947-07-23
17005,1188.0344,1947-07-24
17006,1167.9677,1947-07-25
17007,1136.8027,1947-07-26
17008,1097.0933,1947-07-27
17009,1011.3241,1947-07-28
17010,971.035,1947-07-29
17011,914.3738,1947-07-30
17012,868.0994,1947-07-31
17013,771.93976,1947-08-01
17014,730.10077,1947-08-02
17015,693.5548,1947-08-03
17016,672.21796,1947-08-04
17017,706.64905,1947-08-05
17018,813.81433,1947-08-06
17019,919.9803,1947-08-07
17020,1020.00586,1947-08-08
17021,1078.343,1947-08-09
17022,1084.3429,1947-08-10
17023,1051.9287,1947-08-11
17024,999.4765,1947-08-12
17025,918.3752,1947-08-13
17026,865.71155,1947-08-14
17027,787.9563,1947-08-15
17028,784.81464,1947-08-16
17029,760.6842,1947-08-17
17030,735.20337,1947-08-18
17031,674.45874,1947-08-19
17032,671.99414,1947-08-20
17033,665.2693,1947-08-21
17034,658.67944,1947-08-22
17035,641.7478,1947-08-23
17036,609.612,1947-08-24
17037,535.38635,1947-08-25
17038,513.0106,1947-08-26
17039,485.62723,1947-08-27
17040,463.0867,1947-08-28
17041,436.9394,1947-08-29
17042,404.93143,1947-08-30
17043,345.07672,1947-08-31
17044,334.59326,1947-09-01
17045,322.66766,1947-09-02
17046,315.3252,1947-09-03
17047,301.71136,1947-09-04
17048,279.73337,1947-09-05
17049,254.53847,1947-09-06
17050,206.63786,1947-09-07
17051,210.46706,1947-09-08
17052,213.42241,1947-09-09
17053,229.14726,1947-09-10
17054,259.76663,1947-09-11
17055,300.19135,1947-09-12
17056,351.30878,1947-09-13
17057,403.3298,1947-09-14
17058,425.99,1947-09-15
17059,424.84476,1947-09-16
17060,381.40237,1947-09-17
17061,369.96756,1947-09-18
17062,346.83807,1947-09-19
17063,331.03955,1947-09-20
17064,314.0996,1947-09-21
17065,297.9464,1947-09-22
17066,294.00714,1947-09-23
17067,303.1907,1947-09-24
17068,300.9778,1947-09-25
17069,304.57452,1947-09-26
17070,322.73343,1947-09-27
17071,410.94156,1947-09-28
17072,555.47363,1947-09-29
17073,648.9003,1947-09-30
17074,663.7528,1947-10-01
17075,649.57983,1947-10-02
17076,629.85455,1947-10-03
17077,609.3436,1947-10-04
17078,587.294,1947-10-05
17079,562.1529,1947-10-06
17080,560.79376,1947-10-07
17081,590.97156,1947-10-08
17082,580.88525,1947-10-09
17083,539.87463,1947-10-10
17084,514.8713,1947-10-11
17085,501.47974,1947-10-12
17086,486.9254,1947-10-13
17087,467.238,1947-10-14
17088,443.55096,1947-10-15
17089,423.309,1947-10-16
17090,401.738,1947-10-17
17091,373.7652,1947-10-18
17092,345.6143,1947-10-19
17093,318.7209,1947-10-20
17094,293.6353,1947-10-21
17095,269.365,1947-10-22
17096,244.7941,1947-10-23
17097,221.91476,1947-10-24
17098,201.31644,1947-10-25
17099,182.79063,1947-10-26
17100,166.28137,1947-10-27
17101,151.32552,1947-10-28
17102,137.56789,1947-10-29
17103,124.98525,1947-10-30
17104,113.57893,1947-10-31
17105,103.2226,1947-11-01
17106,93.63273,1947-11-02
17107,84.766884,1947-11-03
17108,89.16658,1947-11-04
17109,113.25528,1947-11-05
17110,138.89125,1947-11-06
17111,177.82564,1947-11-07
17112,236.84134,1947-11-08
17113,330.0637,1947-11-09
17114,454.39514,1947-11-10
17115,642.7838,1947-11-11
17116,913.8245,1947-11-12
17117,1138.0907,1947-11-13
17118,1271.2189,1947-11-14
17119,1405.3306,1947-11-15
17120,1548.2656,1947-11-16
17121,1695.4292,1947-11-17
17122,1887.2081,1947-11-18
17123,2089.0676,1947-11-19
17124,2211.1619,1947-11-20
17125,2210.31,1947-11-21
17126,2177.3088,1947-11-22
17127,2329.3381,1947-11-23
17128,2661.2244,1947-11-24
17129,2735.1155,1947-11-25
17130,2668.5618,1947-11-26
17131,2562.79,1947-11-27
17132,2450.7075,1947-11-28
17133,2317.4995,1947-11-29
17134,2139.8303,1947-11-30
17135,1947.2561,1947-12-01
17136,1764.756,1947-12-02
17137,1632.7701,1947-12-03
17138,1562.8044,1947-12-04
17139,1561.6863,1947-12-05
17140,1611.4641,1947-12-06
17141,1667.8639,1947-12-07
17142,1695.6583,1947-12-08
17143,1672.7948,1947-12-09
17144,1618.5065,1947-12-10
17145,1556.0813,1947-12-11
17146,1515.0973,1947-12-12
17147,1481.858,1947-12-13
17148,1432.9377,1947-12-14
17149,1425.1718,1947-12-15
17150,1439.1526,1947-12-16
17151,1411.0961,1947-12-17
17152,1381.8246,1947-12-18
17153,1428.7524,1947-12-19
17154,1569.9685,1947-12-20
17155,1589.7456,1947-12-21
17156,1817.6976,1947-12-22
17157,2330.9734,1947-12-23
17158,2736.2021,1947-12-24
17159,3097.3308,1947-12-25
17160,3390.9385,1947-12-26
17161,3641.6382,1947-12-27
17162,4320.449,1947-12-28
17163,4861.481,1947-12-29
17164,5662.1333,1947-12-30
17165,5748.691,1947-12-31
17166,5119.6025,1948-01-01
17167,4489.0054,1948-01-02
17168,4032.086,1948-01-03
17169,3740.1936,1948-01-04
17170,3528.4363,1948-01-05
17171,3398.2163,1948-01-06
17172,3325.8684,1948-01-07
17173,3179.107,1948-01-08
17174,3116.091,1948-01-09
17175,3127.235,1948-01-10
17176,3129.5317,1948-01-11
17177,3244.3525,1948-01-12
17178,3492.4907,1948-01-13
17179,4010.6323,1948-01-14
17180,4916.219,1948-01-15
17181,5617.1436,1948-01-16
17182,5640.5024,1948-01-17
17183,5265.8164,1948-01-18
17184,4835.542,1948-01-19
17185,4469.719,1948-01-20
17186,4188.206,1948-01-21
17187,3980.1746,1948-01-22
17188,3831.0027,1948-01-23
17189,3731.6208,1948-01-24
17190,3673.7449,1948-01-25
17191,3641.8352,1948-01-26
17192,3621.9111,1948-01-27
17193,3606.7063,1948-01-28
17194,3593.4182,1948-01-29
17195,3649.3074,1948-01-30
17196,3832.805,1948-01-31
17197,4008.4705,1948-02-01
17198,4160.6567,1948-02-02
17199,4380.7153,1948-02-03
17200,4711.481,1948-02-04
17201,4751.622,1948-02-05
17202,4569.9595,1948-02-06
17203,4298.9375,1948-02-07
17204,4087.5188,1948-02-08
17205,3964.7078,1948-02-09
17206,3921.035,1948-02-10
17207,3939.7944,1948-02-11
17208,3959.1077,1948-02-12
17209,3953.2163,1948-02-13
17210,3927.1785,1948-02-14
17211,3892.2278,1948-02-15
17212,3857.0637,1948-02-16
17213,3831.7664,1948-02-17
17214,3816.5078,1948-02-18
17215,3805.3638,1948-02-19
17216,3789.796,1948-02-20
17217,3765.6045,1948-02-21
17218,3732.3474,1948-02-22
17219,3691.7612,1948-02-23
17220,3646.483,1948-02-24
17221,3598.27,1948-02-25
17222,3547.8645,1948-02-26
17223,3495.7612,1948-02-27
17224,3456.2327,1948-02-28
17225,3402.7078,1948-02-29
17226,3333.0295,1948-03-01
17227,3270.1997,1948-03-02
17228,3213.4304,1948-03-03
17229,3155.7942,1948-03-04
17230,3095.2683,1948-03-05
17231,3033.134,1948-03-06
17232,2970.0073,1948-03-07
17233,2905.9753,1948-03-08
17234,2841.2588,1948-03-09
17235,2777.1672,1948-03-10
17236,2715.3127,1948-03-11
17237,2656.2346,1948-03-12
17238,2599.7673,1948-03-13
17239,2544.977,1948-03-14
17240,2491.2314,1948-03-15
17241,2456.593,1948-03-16
17242,2601.3289,1948-03-17
17243,2787.0208,1948-03-18
17244,2777.238,1948-03-19
17245,2732.579,1948-03-20
17246,2659.4568,1948-03-21
17247,2558.231,1948-03-22
17248,2445.6516,1948-03-23
17249,2337.9446,1948-03-24
17250,2245.1646,1948-03-25
17251,2171.7927,1948-03-26
17252,2114.63,1948-03-27
17253,2067.7305,1948-03-28
17254,2025.8489,1948-03-29
17255,1985.8278,1948-03-30
17256,1975.1469,1948-03-31
17257,1959.7754,1948-04-01
17258,1961.5724,1948-04-02
17259,1984.3737,1948-04-03
17260,1930.6859,1948-04-04
17261,1872.2263,1948-04-05
17262,1814.7231,1948-04-06
17263,1755.4456,1948-04-07
17264,1712.6412,1948-04-08
17265,1678.3184,1948-04-09
17266,1609.3215,1948-04-10
17267,1547.0835,1948-04-11
17268,1497.0769,1948-04-12
17269,1449.58,1948-04-13
17270,1401.6816,1948-04-14
17271,1354.0485,1948-04-15
17272,1308.1409,1948-04-16
17273,1265.4838,1948-04-17
17274,1229.2734,1948-04-18
17275,1230.0997,1948-04-19
17276,1264.333,1948-04-20
17277,1275.8716,1948-04-21
17278,1310.2375,1948-04-22
17279,1407.701,1948-04-23
17280,1494.7299,1948-04-24
17281,1576.5035,1948-04-25
17282,1654.1167,1948-04-26
17283,1686.9047,1948-04-27
17284,1683.0404,1948-04-28
17285,1712.5934,1948-04-29
17286,1828.3488,1948-04-30
17287,1948.6466,1948-05-01
17288,2059.2344,1948-05-02
17289,2151.9314,1948-05-03
17290,2177.3953,1948-05-04
17291,2187.815,1948-05-05
17292,2187.3914,1948-05-06
17293,2185.959,1948-05-07
17294,2207.4575,1948-05-08
17295,2291.395,1948-05-09
17296,2449.1775,1948-05-10
17297,2672.9592,1948-05-11
17298,2847.429,1948-05-12
17299,2890.482,1948-05-13
17300,2852.2795,1948-05-14
17301,2779.7273,1948-05-15
17302,2709.3157,1948-05-16
17303,2638.9104,1948-05-17
17304,2553.9822,1948-05-18
17305,2449.6418,1948-05-19
17306,2315.5342,1948-05-20
17307,2141.0127,1948-05-21
17308,1942.7202,1948-05-22
17309,1767.0911,1948-05-23
17310,1631.6976,1948-05-24
17311,1543.7433,1948-05-25
17312,1519.5388,1948-05-26
17313,1539.2808,1948-05-27
17314,1618.2494,1948-05-28
17315,1769.0752,1948-05-29
17316,1918.2948,1948-05-30
17317,2030.3134,1948-05-31
17318,2083.6882,1948-06-01
17319,2074.6653,1948-06-02
17320,1998.4176,1948-06-03
17321,1942.2335,1948-06-04
17322,1919.7743,1948-06-05
17323,1883.0774,1948-06-06
17324,1860.489,1948-06-07
17325,1810.5276,1948-06-08
17326,1719.3387,1948-06-09
17327,1605.3115,1948-06-10
17328,1496.2346,1948-06-11
17329,1405.9607,1948-06-12
17330,1335.8518,1948-06-13
17331,1283.5591,1948-06-14
17332,1297.769,1948-06-15
17333,1339.9365,1948-06-16
17334,1328.9047,1948-06-17
17335,1332.7335,1948-06-18
17336,1351.2433,1948-06-19
17337,1400.3374,1948-06-20
17338,1502.5612,1948-06-21
17339,1718.0067,1948-06-22
17340,2090.0664,1948-06-23
17341,2533.3699,1948-06-24
17342,2863.3684,1948-06-25
17343,2957.9512,1948-06-26
17344,2841.071,1948-06-27
17345,2698.873,1948-06-28
17346,2598.3494,1948-06-29
17347,2526.7437,1948-06-30
17348,2554.2727,1948-07-01
17349,2597.6562,1948-07-02
17350,2559.0881,1948-07-03
17351,2434.6548,1948-07-04
17352,2440.1868,1948-07-05
17353,2519.2148,1948-07-06
17354,2402.3005,1948-07-07
17355,2379.6284,1948-07-08
17356,2460.7334,1948-07-09
17357,2620.7756,1948-07-10
17358,2840.1016,1948-07-11
17359,3096.0166,1948-07-12
17360,3332.467,1948-07-13
17361,3320.8562,1948-07-14
17362,3188.8582,1948-07-15
17363,3084.101,1948-07-16
17364,3003.6838,1948-07-17
17365,3002.5474,1948-07-18
17366,3131.7415,1948-07-19
17367,3202.9385,1948-07-20
17368,3177.2222,1948-07-21
17369,3111.0144,1948-07-22
17370,3005.608,1948-07-23
17371,2911.2942,1948-07-24
17372,2863.365,1948-07-25
17373,2835.7598,1948-07-26
17374,2785.712,1948-07-27
17375,2694.3433,1948-07-28
17376,2576.9146,1948-07-29
17377,2461.532,1948-07-30
17378,2391.3142,1948-07-31
17379,2435.6885,1948-08-01
17380,2619.5005,1948-08-02
17381,2760.4587,1948-08-03
17382,2788.7952,1948-08-04
17383,2843.9695,1948-08-05
17384,3019.3381,1948-08-06
17385,3220.9792,1948-08-07
17386,3166.946,1948-08-08
17387,3047.7764,1948-08-09
17388,2932.4963,1948-08-10
17389,2813.995,1948-08-11
17390,2756.1453,1948-08-12
17391,2772.415,1948-08-13
17392,2835.5305,1948-08-14
17393,2936.4817,1948-08-15
17394,3095.044,1948-08-16
17395,3207.3826,1948-08-17
17396,3213.6238,1948-08-18
17397,3244.52,1948-08-19
17398,3288.9993,1948-08-20
17399,3276.857,1948-08-21
17400,3206.7158,1948-08-22
17401,3220.3792,1948-08-23
17402,3481.306,1948-08-24
17403,3662.659,1948-08-25
17404,3583.1118,1948-08-26
17405,3360.2068,1948-08-27
17406,3136.117,1948-08-28
17407,2956.7883,1948-08-29
17408,2820.7373,1948-08-30
17409,2718.7078,1948-08-31
17410,2651.9907,1948-09-01
17411,2596.1985,1948-09-02
17412,2546.4468,1948-09-03
17413,2515.8235,1948-09-04
17414,2584.2415,1948-09-05
17415,2763.3447,1948-09-06
17416,2912.1682,1948-09-07
17417,2963.2588,1948-09-08
17418,3062.2412,1948-09-09
17419,3103.8103,1948-09-10
17420,3080.6377,1948-09-11
17421,2909.3508,1948-09-12
17422,2712.471,1948-09-13
17423,2616.0515,1948-09-14
17424,2590.8523,1948-09-15
17425,2608.1116,1948-09-16
17426,2627.5923,1948-09-17
17427,2625.5188,1948-09-18
17428,2581.3147,1948-09-19
17429,2497.6746,1948-09-20
17430,2405.9998,1948-09-21
17431,2338.5146,1948-09-22
17432,2266.9482,1948-09-23
17433,2192.4497,1948-09-24
17434,2128.3281,1948-09-25
17435,2051.779,1948-09-26
17436,1945.0842,1948-09-27
17437,1816.0645,1948-09-28
17438,1694.3645,1948-09-29
17439,1600.879,1948-09-30
17440,1533.5901,1948-10-01
17441,1476.605,1948-10-02
17442,1414.4875,1948-10-03
17443,1343.7402,1948-10-04
17444,1271.1127,1948-10-05
17445,1203.5225,1948-10-06
17446,1144.0975,1948-10-07
17447,1092.634,1948-10-08
17448,1047.6521,1948-10-09
17449,1007.25165,1948-10-10
17450,969.9171,1948-10-11
17451,934.37604,1948-10-12
17452,895.541,1948-10-13
17453,883.80334,1948-10-14
17454,884.24225,1948-10-15
17455,850.0075,1948-10-16
17456,840.7441,1948-10-17
17457,848.765,1948-10-18
17458,834.52136,1948-10-19
17459,821.4531,1948-10-20
17460,816.8214,1948-10-21
17461,825.2088,1948-10-22
17462,831.5474,1948-10-23
17463,816.4357,1948-10-24
17464,806.8965,1948-10-25
17465,796.7099,1948-10-26
17466,813.04095,1948-10-27
17467,862.7612,1948-10-28
17468,937.0722,1948-10-29
17469,1035.2379,1948-10-30
17470,1146.6772,1948-10-31
17471,1237.5393,1948-11-01
17472,1275.813,1948-11-02
17473,1260.0887,1948-11-03
17474,1305.1797,1948-11-04
17475,1376.7192,1948-11-05
17476,1327.5696,1948-11-06
17477,1329.6398,1948-11-07
17478,1393.5206,1948-11-08
17479,1433.9397,1948-11-09
17480,1484.5131,1948-11-10
17481,1528.6156,1948-11-11
17482,1539.9152,1948-11-12
17483,1511.1676,1948-11-13
17484,1456.7062,1948-11-14
17485,1396.6582,1948-11-15
17486,1338.2762,1948-11-16
17487,1287.0934,1948-11-17
17488,1262.8374,1948-11-18
17489,1239.0581,1948-11-19
17490,1205.9512,1948-11-20
17491,1177.9519,1948-11-21
17492,1148.0913,1948-11-22
17493,1114.7686,1948-11-23
17494,1080.6569,1948-11-24
17495,1049.1993,1948-11-25
17496,1021.95636,1948-11-26
17497,996.42303,1948-11-27
17498,968.72784,1948-11-28
17499,935.2597,1948-11-29
17500,895.98425,1948-11-30
17501,855.2058,1948-12-01
17502,816.39343,1948-12-02
17503,786.8804,1948-12-03
17504,759.0463,1948-12-04
17505,730.7852,1948-12-05
17506,708.2227,1948-12-06
17507,690.51086,1948-12-07
17508,675.2265,1948-12-08
17509,660.2699,1948-12-09
17510,644.47687,1948-12-10
17511,627.7733,1948-12-11
17512,611.0063,1948-12-12
17513,594.5018,1948-12-13
17514,581.0014,1948-12-14
17515,585.59357,1948-12-15
17516,637.3157,1948-12-16
17517,685.76044,1948-12-17
17518,698.1032,1948-12-18
17519,704.0669,1948-12-19
17520,713.0126,1948-12-20
17521,726.8451,1948-12-21
17522,741.54034,1948-12-22
17523,752.42413,1948-12-23
17524,756.43713,1948-12-24
17525,752.75433,1948-12-25
17526,742.5833,1948-12-26
17527,728.2728,1948-12-27
17528,747.08374,1948-12-28
17529,768.0875,1948-12-29
17530,748.82764,1948-12-30
17531,738.3738,1948-12-31
17532,739.8287,1949-01-01
17533,742.80884,1949-01-02
17534,749.17926,1949-01-03
17535,781.91956,1949-01-04
17536,816.74945,1949-01-05
17537,833.0702,1949-01-06
17538,854.09766,1949-01-07
17539,881.0781,1949-01-08
17540,915.4533,1949-01-09
17541,958.20844,1949-01-10
17542,1009.76447,1949-01-11
17543,1059.3713,1949-01-12
17544,1091.7275,1949-01-13
17545,1132.8564,1949-01-14
17546,1185.8027,1949-01-15
17547,1228.2489,1949-01-16
17548,1287.1489,1949-01-17
17549,1349.2318,1949-01-18
17550,1397.8203,1949-01-19
17551,1433.2532,1949-01-20
17552,1455.5576,1949-01-21
17553,1465.4286,1949-01-22
17554,1464.6083,1949-01-23
17555,1461.157,1949-01-24
17556,1457.7596,1949-01-25
17557,1453.5344,1949-01-26
17558,1446.7374,1949-01-27
17559,1437.2334,1949-01-28
17560,1426.3784,1949-01-29
17561,1415.5562,1949-01-30
17562,1405.0212,1949-01-31
17563,1393.6615,1949-02-01
17564,1382.0846,1949-02-02
17565,1368.834,1949-02-03
17566,1353.101,1949-02-04
17567,1334.7411,1949-02-05
17568,1314.2302,1949-02-06
17569,1292.511,1949-02-07
17570,1273.0785,1949-02-08
17571,1286.4899,1949-02-09
17572,1314.5012,1949-02-10
17573,1330.3663,1949-02-11
17574,1368.6146,1949-02-12
17575,1410.8864,1949-02-13
17576,1429.1132,1949-02-14
17577,1419.8777,1949-02-15
17578,1388.1322,1949-02-16
17579,1344.2826,1949-02-17
17580,1298.266,1949-02-18
17581,1256.1268,1949-02-19
17582,1220.0569,1949-02-20
17583,1189.8595,1949-02-21
17584,1164.4043,1949-02-22
17585,1143.5085,1949-02-23
17586,1126.9963,1949-02-24
17587,1110.075,1949-02-25
17588,1094.278,1949-02-26
17589,1086.3666,1949-02-27
17590,1089.7758,1949-02-28
17591,1091.2134,1949-03-01
17592,1062.3248,1949-03-02
17593,1014.3653,1949-03-03
17594,974.08887,1949-03-04
17595,948.0502,1949-03-05
17596,931.9842,1949-03-06
17597,918.9069,1949-03-07
17598,903.3204,1949-03-08
17599,883.0312,1949-03-09
17600,858.8161,1949-03-10
17601,833.5491,1949-03-11
17602,811.6771,1949-03-12
17603,827.63336,1949-03-13
17604,907.66833,1949-03-14
17605,1010.0879,1949-03-15
17606,1078.9446,1949-03-16
17607,1186.5876,1949-03-17
17608,1254.6292,1949-03-18
17609,1256.0435,1949-03-19
17610,1251.7388,1949-03-20
17611,1247.6061,1949-03-21
17612,1240.5109,1949-03-22
17613,1228.8124,1949-03-23
